src|match|phone match|stress match|syl match|freq|row|col|ref|pred
COLOURFUL|True|True|True|True|0|941|10|1 k uh - 0 l @ - 0 f u lw|1 k uh - 0 l @ - 0 f u lw
HORNBILL|True|True|True|True|0|942|9|1 h oo n - 3 b i lw|1 h oo n - 3 b i lw
HORNBILL|True|True|True|True|0|942|11|1 h oo n - 3 b i lw|1 h oo n - 3 b i lw
CONSPECIFIC|True|True|True|True|0|943|6|2 k o n - 0 s p @ - 1 s i - 0 f i k|2 k o n - 0 s p @ - 1 s i - 0 f i k
MYANMAR|False|False|False|False|0|952|6|0 m y a n - 1 m aa|0 m ai - 1 a n - 0 m aa
CATCHPOLE|True|True|True|True|0|971|10|1 k a ch - 3 p ou lw|1 k a ch - 3 p ou lw
DEPLOYMENT|True|True|True|True|0|973|15|0 d i - 1 p l oi - 0 m @ n t|0 d i - 1 p l oi - 0 m @ n t
HOWLER|False|True|True|True|0|979|17|1 h ow l - 0 @|1 h ow - 0 l @
NOTARIAL|True|True|True|True|0|980|12|0 n ou - 1 t eir - 0 r iy @ lw|0 n ou - 1 t eir - 0 r iy @ lw
DURESS|True|True|True|True|0|983|13|0 d y ur - 1 r e s|0 d y ur - 1 r e s
RACHMANINOFF|True|True|True|True|0|984|4|0 r a k - 1 m a - 0 n i - 0 n o f|0 r a k - 1 m a - 0 n i - 0 n o f
SCHMITT|True|True|True|True|0|987|15|1 sh m i t|1 sh m i t
CONTAINMENT|True|True|True|True|0|994|11|0 k @ n - 1 t ei n - 0 m @ n t|0 k @ n - 1 t ei n - 0 m @ n t
SERIALIZING|True|True|True|True|0|997|13|1 s i@ - 0 r iy @ l - 2 ai z - 0 i ng|1 s i@ - 0 r iy @ l - 2 ai z - 0 i ng
PROGRAMMATIC|False|False|True|True|0|997|15|2 p r ou - 0 g r @ m - 1 a - 0 t i k|2 p r ou - 0 g r a m - 1 a - 0 t i k
CASTRO'S|False|False|True|True|0|1006|2|1 k a - 0 s t r ou z|1 k aa - 0 s t r ou z
BUDDIES|True|True|True|True|0|1010|8|1 b uh - 0 d iy z|1 b uh - 0 d iy z
MCCARTHY|True|True|True|True|0|1015|16|0 m @ - 1 k aa - 0 th iy|0 m @ - 1 k aa - 0 th iy
REBURIED|False|False|False|True|0|1018|16|3 r ii - 1 b e - 0 r iy d|1 r e - 0 b @ - 0 r iy d
PRIX|False|False|True|True|0|1021|15|1 p r ii|1 p r i k s
AQUACULTURE|True|True|True|True|0|1027|3|1 a - 0 k w @ - 2 k uh lw - 0 ch @|1 a - 0 k w @ - 2 k uh lw - 0 ch @
EELGRASS|True|True|True|True|0|1027|5|1 ii lw - 3 g r aa s|1 ii lw - 3 g r aa s
HYDROCARBONS|False|False|False|True|0|1030|6|2 h ai - 0 d r ou - 1 k aa - 0 b @ n z|1 h ai - 0 d r @ - 2 k aa - 0 b @ n z
FRIES|True|True|True|True|0|1035|7|1 f r ai z|1 f r ai z
LEYLAND|False|False|True|True|0|1042|9|1 l ei - 0 l @ n d|1 l ai - 0 l @ n d
LEAKAGE|True|True|True|True|0|1048|13|1 l ii k - 0 i jh|1 l ii k - 0 i jh
MOTORHEAD|True|True|True|True|0|1050|21|1 m ou - 0 t @ - 2 h e d|1 m ou - 0 t @ - 2 h e d
VIRTUALIZATION|True|True|True|True|0|1054|7|2 v @@r - 0 ch uw @ l - 0 ai z - 1 ei - 0 sh n!|2 v @@r - 0 ch uw @ l - 0 ai z - 1 ei - 0 sh n!
ENDPOINT|False|True|False|True|0|1054|12|1 e n d - 3 p oi n t|0 e n d - 1 p oi n t
ID'S|True|True|True|True|0|1054|17|1 i d z|1 i d z
LOGISTICS|False|True|True|True|0|1061|4|0 l @ - 1 jh i - 0 s t i k s|0 l @ - 1 jh i s t - 0 i k s
CONTAINERIZATION|True|True|True|True|0|1062|5|0 k @ n - 2 t ei n - 0 @ r - 0 ai z - 1 ei - 0 sh n!|0 k @ n - 2 t ei n - 0 @ r - 0 ai z - 1 ei - 0 sh n!
INTERMODAL|True|True|True|True|0|1062|16|2 i n - 0 t @ - 1 m ou d - 0 l!|2 i n - 0 t @ - 1 m ou d - 0 l!
EMPHASES|True|True|True|True|0|1065|1|1 e m - 0 f @ - 0 s ii z|1 e m - 0 f @ - 0 s ii z
CONSTRUCTIVISM|True|True|True|True|0|1072|4|0 k @ n - 1 s t r uh k t - 0 i v - 2 i - 0 z m!|0 k @ n - 1 s t r uh k t - 0 i v - 2 i - 0 z m!
WEBMASTER|True|True|True|True|0|1074|10|1 w e b - 2 m aa - 0 s t @|1 w e b - 2 m aa - 0 s t @
OCTOPUS|True|True|True|True|0|1079|6|1 o k - 0 t @ - 0 p @ s|1 o k - 0 t @ - 0 p @ s
ROSTERS|True|True|True|True|0|1080|14|1 r o - 0 s t @ z|1 r o - 0 s t @ z
ROSTER|True|True|True|True|0|1080|17|1 r o - 0 s t @|1 r o - 0 s t @
CONFECTIONS|True|True|True|True|0|1090|8|0 k @ n - 1 f e k - 0 sh n! z|0 k @ n - 1 f e k - 0 sh n! z
LOBBYISTS|True|True|True|True|0|1094|12|1 l o - 0 b iy - 0 i s t s|1 l o - 0 b iy - 0 i s t s
HICKORY'S|True|True|True|True|0|1099|12|1 h i - 0 k @ - 0 r iy z|1 h i - 0 k @ - 0 r iy z
AMISH|False|False|False|True|0|1108|2|1 aa - 0 m i sh|0 @ - 1 m i sh
LOEB'S|False|False|False|False|0|1111|1|1 l ou b z|1 l ou - 0 i b z
REACTED|True|True|True|True|0|1113|3|0 r iy - 1 a k t - 0 i d|0 r iy - 1 a k t - 0 i d
STADIUM'S|True|True|True|True|0|1114|7|1 s t ei - 0 d iy @ m z|1 s t ei - 0 d iy @ m z
SCOREBOARD|True|True|True|True|0|1114|11|1 s k oo - 3 b oo d|1 s k oo - 3 b oo d
TOURED|True|True|True|True|0|1126|2|1 t ur d|1 t ur d
ZIMBABWE|False|False|False|True|0|1126|3|0 z i m - 1 b aa b - 0 w iy|1 z i m - 0 b @ - 0 b y uu
DRUIDIC|False|False|False|True|0|1136|19|0 d r uw - 1 i d - 0 i k|1 d r uu - 0 i d - 0 i k
MICROBIAL|False|True|True|True|0|1141|13|0 m ai - 1 k r ou b - 0 iy @ lw|0 m ai - 1 k r ou - 0 b iy @ lw
KEYNES|False|False|True|True|0|1145|8|1 k ei n z|1 k ii n z
DONS|True|True|True|True|0|1145|9|1 d o n z|1 d o n z
SCHUMACHER'S|False|False|True|True|0|1146|7|1 sh uu - 0 m a - 0 k @ z|1 sh uu - 0 m a - 0 ch @ z
FREELANCING|False|True|False|True|0|1152|17|1 f r ii - 2 l aa n s - 0 i ng|1 f r ii - 3 l aa n s - 0 i ng
MOTHERING|True|True|True|True|0|1173|1|1 m uh - 0 dh @ r - 0 i ng|1 m uh - 0 dh @ r - 0 i ng
BREASTFEEDING|True|True|True|True|0|1173|7|1 b r e s t - 2 f ii d - 0 i ng|1 b r e s t - 2 f ii d - 0 i ng
LOGISTICS|False|False|True|True|0|1176|7|0 l @ - 1 jh i - 0 s t i k s|0 l o - 1 jh i s t - 0 i k s
TUNISIAN|True|True|True|True|0|1180|2|0 t y uw - 1 n i - 0 z iy @ n|0 t y uw - 1 n i - 0 z iy @ n
INTERCHANGES|True|True|True|True|0|1188|11|1 i n - 0 t @ - 2 ch ei n jh - 0 i z|1 i n - 0 t @ - 2 ch ei n jh - 0 i z
REACHABLE|True|True|True|True|0|1188|16|1 r ii ch - 0 @ - 0 b l!|1 r ii ch - 0 @ - 0 b l!
GYROS|True|True|True|True|0|1200|2|1 jh ai - 0 r ou z|1 jh ai - 0 r ou z
GYROS|False|False|True|True|0|1200|20|1 jh ai - 0 r ou z|1 g ai - 0 r ou z
DIAGONALS|True|True|True|True|0|1201|14|0 d ai - 1 a - 0 g @ - 0 n l! z|0 d ai - 1 a - 0 g @ - 0 n l! z
ROTATIONAL|False|False|True|True|0|1201|16|0 r ou - 1 t ei - 0 sh n! - 0 @ lw|0 r ou - 1 t a - 0 sh n! - 0 @ lw
SPEARHEADS|True|True|True|True|0|1202|4|1 s p i@ - 3 h e d z|1 s p i@ - 3 h e d z
MARXISM|False|True|True|True|0|1215|4|1 m aa k s - 0 i - 0 z m!|1 m aa k - 0 s i - 0 z m!
NATIONALIST|True|True|True|True|0|1216|15|1 n a sh - 0 n l! - 0 i s t|1 n a sh - 0 n l! - 0 i s t
BISEXUAL|False|False|True|True|0|1222|7|0 b ai - 1 s e k - 0 sh uw @ lw|0 b i s - 1 e k - 0 sh uw @ lw
MOTORIZED|True|True|True|True|0|1224|13|1 m ou - 0 t @ r - 0 ai z d|1 m ou - 0 t @ r - 0 ai z d
REPROGRAMMED|False|False|False|True|0|1236|10|3 r ii - 1 p r ou - 0 g r a m d|1 r e - 0 p r @ - 2 g r a m d
RECEPTOR|False|True|True|True|0|1246|2|0 r i - 1 s e p - 0 t @|0 r i - 1 s e p t - 0 @
EXPANSIONIST|True|True|True|True|0|1249|10|0 i k - 1 s p a n - 0 sh n! - 0 i s t|0 i k - 1 s p a n - 0 sh n! - 0 i s t
PASSKEY|False|False|True|True|0|1251|12|1 p aa s - 3 k ii|1 p aa s - 3 k ei
EDUARDO|False|False|True|True|0|1254|12|0 e d - 1 w aa - 0 d ou|0 i - 1 jh ur - 0 d ou
EXORCIST|True|True|True|True|0|1257|14|1 e k - 0 s oo - 0 s i s t|1 e k - 0 s oo - 0 s i s t
ACOLYTE|True|True|True|True|0|1257|16|1 a - 0 k @ - 0 l ai t|1 a - 0 k @ - 0 l ai t
NIJMEGEN|False|False|True|True|0|1270|10|1 n ai - 0 m ei - 0 g @ n|1 n i - 0 jh i - 0 jh @ n
CESAR|True|True|True|True|0|1273|4|1 s ii - 0 z @|1 s ii - 0 z @
CESAR'S|True|True|True|True|0|1273|13|1 s ii - 0 z @ z|1 s ii - 0 z @ z
EDOUARD|False|False|True|True|0|1277|1|1 e d - 0 w aa|1 e - 0 d @ d
SONGBIRD|True|True|True|True|0|1282|20|1 s o ng - 3 b @@r d|1 s o ng - 3 b @@r d
BORROWERS|True|True|True|True|0|1283|1|1 b o - 0 r ou @ z|1 b o - 0 r ou @ z
ARGENTINA|False|False|True|True|0|1284|7|2 aa - 0 jh @ n - 1 t ii - 0 n @|2 aa - 0 jh e n - 1 t ii - 0 n @
FERRO|True|True|True|True|0|1289|1|1 f e - 0 r ou|1 f e - 0 r ou
BLEACH|True|True|True|True|0|1293|4|1 b l ii ch|1 b l ii ch
CAUCUSES|True|True|True|True|0|1294|2|1 k oo - 0 k @ s - 0 i z|1 k oo - 0 k @ s - 0 i z
ERICH|True|True|True|True|0|1302|14|1 e - 0 r i k|1 e - 0 r i k
SUMMATION|False|False|True|True|0|1311|10|0 s uh m - 1 ei - 0 sh n!|0 s @ - 1 m ei - 0 sh n!
ISOTOPICALLY|False|True|True|True|0|1315|14|2 ai - 0 s @ - 1 t o p - 0 i k - 0 l iy|2 ai - 0 s @ - 1 t o - 0 p i k - 0 l iy
FUNGICIDES|True|True|True|True|0|1317|4|1 f uh n - 0 jh i - 2 s ai d z|1 f uh n - 0 jh i - 2 s ai d z
FOUNDATIONAL|True|True|True|True|0|1320|3|0 f ow n d - 1 ei - 0 sh n! - 0 @ lw|0 f ow n d - 1 ei - 0 sh n! - 0 @ lw
ONTOLOGY|True|True|True|True|0|1320|4|0 o n - 1 t o - 0 l @ - 0 jh iy|0 o n - 1 t o - 0 l @ - 0 jh iy
ONTOLOGY|True|True|True|True|0|1320|12|0 o n - 1 t o - 0 l @ - 0 jh iy|0 o n - 1 t o - 0 l @ - 0 jh iy
FOUNDATIONAL|True|True|True|True|0|1320|19|0 f ow n d - 1 ei - 0 sh n! - 0 @ lw|0 f ow n d - 1 ei - 0 sh n! - 0 @ lw
ONTOLOGY|True|True|True|True|0|1320|20|0 o n - 1 t o - 0 l @ - 0 jh iy|0 o n - 1 t o - 0 l @ - 0 jh iy
MINUSCULE|False|False|True|True|0|1332|6|1 m i - 0 n @ - 0 s k y uu lw|1 m i - 0 n y uw - 0 s k y uu lw
ABU|False|False|False|True|0|1340|15|1 a - 0 b uu|0 @ - 1 b y uu
MA'ALI|False|False|False|False|0|1340|17|0 m a - 0 @ l - 0 iy|0 m aa l - 0 iy
CHRISTOPHER'S|True|True|True|True|0|1351|7|1 k r i - 0 s t @ - 0 f @ z|1 k r i - 0 s t @ - 0 f @ z
GATWICK|False|False|True|True|0|1353|11|1 g a t - 0 w i k|1 g a - 0 t r i k
WITTGENSTEIN'S|True|True|True|True|0|1363|11|1 v i t - 0 g @ n - 0 s t ai n z|1 v i t - 0 g @ n - 0 s t ai n z
CHOREOGRAPHER|True|True|True|True|0|1367|13|2 k o - 0 r iy - 1 o - 0 g r @ - 0 f @|2 k o - 0 r iy - 1 o - 0 g r @ - 0 f @
CRYPT|True|True|True|True|0|1371|13|1 k r i p t|1 k r i p t
TRAUMATIC|True|True|True|True|0|1374|5|0 t r oo - 1 m a - 0 t i k|0 t r oo - 1 m a - 0 t i k
GASSED|False|False|True|True|0|1377|7|1 g a s t|1 g aa s t
TRICEPS|True|True|True|True|0|1378|6|1 t r ai - 0 s e p s|1 t r ai - 0 s e p s
SYNDICATION|True|True|True|True|0|1383|6|2 s i n - 0 d i - 1 k ei - 0 sh n!|2 s i n - 0 d i - 1 k ei - 0 sh n!
PRIX|False|False|True|True|0|1385|10|1 p r ii|1 p r i k s
SCHULZ|False|False|True|True|0|1387|4|1 sh u lw t s|1 sh u lw z
LI'L|False|False|False|True|0|1387|11|0 l i lw|1 l ai lw
WEREWOLF|False|False|False|True|0|1393|10|1 w eir - 0 w u lw f|1 w @@r - 3 w u lw f
LEONOR|False|False|True|True|0|1394|6|1 l ii @ - 0 n oo|1 l e - 0 n @
MEATY|True|True|True|True|0|1403|5|1 m ii t - 0 iy|1 m ii t - 0 iy
NADINE|False|False|False|True|0|1404|3|1 n aa - 3 d ii n|0 n @ - 1 d ii n
GAIL|True|True|True|True|0|1407|3|1 g ei lw|1 g ei lw
TULLY|True|True|True|True|0|1409|1|1 t uh - 0 l iy|1 t uh - 0 l iy
EDUARDO|False|False|True|True|0|1409|12|0 e d - 1 w aa - 0 d ou|0 i - 1 jh ur - 0 d ou
BAYNES|True|True|True|True|0|1411|6|1 b ei n z|1 b ei n z
RESIDUES|True|True|True|True|0|1417|10|1 r e - 0 z i - 0 jh uu z|1 r e - 0 z i - 0 jh uu z
INTRACELLULAR|True|True|True|True|0|1417|18|2 i n - 0 t r @ - 1 s e - 0 l y uw l - 0 @|2 i n - 0 t r @ - 1 s e - 0 l y uw l - 0 @
NORMATIVE|False|True|True|True|0|1428|9|1 n oo - 0 m @ - 0 t i v|1 n oo m - 0 @ - 0 t i v
SCHILLER'S|True|True|True|True|0|1430|7|1 sh i - 0 l @ z|1 sh i - 0 l @ z
OLDSMOBILE|False|False|True|True|0|1434|2|1 ou lw d z - 0 m @ - 2 b ii lw|1 ou lw d - 0 s m @ - 2 b ai lw
OLDSMOBILE|False|False|True|True|0|1434|21|1 ou lw d z - 0 m @ - 2 b ii lw|1 ou lw d z - 0 m @ - 2 b ai lw
PERI|False|False|True|True|0|1436|8|1 p e - 0 r iy|1 p i@ - 0 r iy
COUTURE|False|False|False|True|0|1438|5|0 k uw - 1 ch ur|1 k uu - 0 ch @
TRIAD|True|True|True|True|0|1451|11|1 t r ai - 0 a d|1 t r ai - 0 a d
BANKROLL|False|True|False|True|0|1452|14|1 b a ng k - 3 r ou lw|1 b a ng - 0 k r ou lw
GLOCKENSPIEL|False|True|False|True|0|1454|7|1 g l o - 0 k @ n - 0 s p ii lw|1 g l o - 0 k @ n - 2 s p ii lw
DECREMENT|False|False|True|True|0|1467|8|1 d e - 0 k r @ - 0 m @ n t|1 d ii - 0 k r @ - 0 m @ n t
NEHRU|False|False|True|True|0|1471|14|1 n eir - 0 r uu|1 n e - 0 k y uu
PATHOGENIC|False|True|True|True|0|1475|11|2 p a - 0 th @ - 1 jh e n - 0 i k|2 p a - 0 th @ - 1 jh e - 0 n i k
PAPAYA|False|False|True|True|0|1475|14|0 p @ - 1 p ai @|0 p @ - 1 p ei @
AXIAL|False|False|True|True|0|1484|10|1 a k - 0 s iy @ lw|1 a k - 0 sh l!
WARLOCKS|True|True|True|True|0|1485|1|1 w oo - 0 l o k s|1 w oo - 0 l o k s
AERODYNAMIC|True|True|True|True|0|1496|9|2 eir - 0 r ou - 0 d ai - 1 n a - 0 m i k|2 eir - 0 r ou - 0 d ai - 1 n a - 0 m i k
HYDROCARBON|False|False|True|True|0|1497|8|2 h ai - 0 d r ou - 1 k aa - 0 b @ n|2 h ai - 0 d r @ - 1 k aa - 0 b @ n
HYDROCARBON|False|False|False|True|0|1497|11|2 h ai - 0 d r ou - 1 k aa - 0 b @ n|1 h ai - 0 d r @ - 2 k aa - 0 b @ n
SHAMANISM|False|False|True|True|0|1498|6|1 sh ei - 0 m @ n - 2 i - 0 z m!|1 sh a - 0 m @ - 2 n i - 0 z m!
COLLECTION'S|True|True|True|True|0|1500|10|0 k @ - 1 l e k - 0 sh n! z|0 k @ - 1 l e k - 0 sh n! z
APPETIT|False|False|False|True|0|1510|7|2 a - 0 p @ - 1 t ii|1 a - 0 p i - 0 t i t
SCRANTON|True|True|True|True|0|1511|10|1 s k r a n - 0 t @ n|1 s k r a n - 0 t @ n
PAM'S|True|True|True|True|0|1511|19|1 p a m z|1 p a m z
BERATES|True|True|True|True|0|1513|2|0 b i - 1 r ei t s|0 b i - 1 r ei t s
FARRELL|True|True|True|True|0|1518|5|1 f a - 0 r @ lw|1 f a - 0 r @ lw
SYNAPSES|False|False|True|True|0|1520|4|1 s ai - 0 n a p s - 0 i z|1 s i - 0 n a p s - 0 i z
PREDICTIVELY|True|True|True|True|0|1523|2|0 p r i - 1 d i k t - 0 i v - 0 l iy|0 p r i - 1 d i k t - 0 i v - 0 l iy
LUMINANCE|True|True|True|True|0|1526|15|1 l uu - 0 m i - 0 n @ n s|1 l uu - 0 m i - 0 n @ n s
ABIOTIC|False|False|True|True|0|1527|13|2 ei - 0 b ai - 1 o - 0 t i k|2 ei - 0 b iy - 1 o - 0 t i k
POLLINATION|False|True|True|True|0|1527|14|2 p o - 0 l i - 1 n ei - 0 sh n!|2 p o - 0 l i n - 1 ei - 0 sh n!
VERBLESS|False|True|True|True|0|1544|1|1 v @@r b - 0 l @ s|1 v @@r - 0 b l @ s
GYRO|True|True|True|True|0|1554|7|1 jh ai - 0 r ou|1 jh ai - 0 r ou
THEODOLITE|True|True|True|True|0|1554|18|0 th iy - 1 o - 0 d @ - 0 l ai t|0 th iy - 1 o - 0 d @ - 0 l ai t
HUNTSVILLE|True|True|True|True|0|1563|17|1 h uh n t s - 0 v i lw|1 h uh n t s - 0 v i lw
AUTOMATISM|False|False|True|True|0|1568|1|0 oo - 1 t o - 0 m @ t - 2 i - 0 z m!|0 oo - 1 t ou - 0 m @ - 2 t i - 0 z m!
VOLUNTARINESS|False|False|False|False|0|1568|9|1 v o - 0 l @ n - 0 t r iy - 0 n @ s|1 v o - 0 l @ n - 0 t @ - 0 r iy - 0 n @ s
ROCKWELL|True|True|True|True|0|1573|4|1 r o k - 0 w e lw|1 r o k - 0 w e lw
ASSIGNMENTS|True|True|True|True|0|1573|13|0 @ - 1 s ai n - 0 m @ n t s|0 @ - 1 s ai n - 0 m @ n t s
VOTIVE|False|True|True|True|0|1579|12|1 v ou - 0 t i v|1 v ou t - 0 i v
CONNELLY|True|True|True|True|0|1590|14|1 k o - 0 n l! - 0 iy|1 k o - 0 n l! - 0 iy
LITERACY|True|True|True|True|0|1593|3|1 l i - 0 t @ - 0 r @ - 0 s iy|1 l i - 0 t @ - 0 r @ - 0 s iy
LITERACY|True|True|True|True|0|1593|8|1 l i - 0 t @ - 0 r @ - 0 s iy|1 l i - 0 t @ - 0 r @ - 0 s iy
