330,since twenty eleven a pasty must be made in cornwall to carry the label cornish pasty,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,4,pasty,Lexical
331,sarmasamosa a small fried or baked pasty which may be either half moon shaped or triangular,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,6,pasty,Lexical
332,examples of ready meals also date back to before the preindustrial revolution and include dishes such as cornish pasty and haggis,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,18,pasty,Lexical
334,greggs participated in a campaign to reverse this decision which became known as the pasty tax or pasty gate,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,14,pasty,Lexical
336,today the pasty is the food most associated with cornwall,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,2,pasty,Lexical
337,former premier of south australia don dunstan once took part in a pasty making contest,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,12,pasty,Lexical
338,the crew were greeted with a pint and a pasty,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,9,pasty,Lexical
339,in central american cuisine it more closely resembles a british pasty or an italian calzone,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,10,pasty,Lexical
340,they won a pasty bap and chips,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,3,pasty,Lexical
341,the iconic dish of cornwall the pasty has its roots in another historical industry within the county this being mining,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,6,pasty,Lexical
342,the origins of the pasty are unclear though there are many references to them throughout historical documents and fiction,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,4,pasty,Lexical
343,the cornish pasty is an excellent adaptation of the pie to a working man's daily food needs,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,2,pasty,Lexical
344,the cornish pasty association is a british trade association based in cornwall england united kingdom,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,2,pasty,Lexical
345,they also brought their recipe and appetite for the pasty,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,9,pasty,Lexical
346,another popular filling in the northwest particularly bolton is the pasty barm,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,10,pasty,Lexical
347,basically a pasty tart the distinctive taste comes from the mixture of moist sugar sic and a boiled lemon minced,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,2,pasty,Lexical
348,the cornish pasty from cornwall has the same basic idea of complete packed lunch,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,2,pasty,Lexical
349,his nickname of pasty referred to his cornish origins,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,3,pasty,Lexical
350,the world pasty championships are an annual event sponsored by the cornish pasty association and held at the eden project,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,2,pasty,Lexical
351,the website featured various words related to cornwall such as pasty and chough,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,10,pasty,Lexical
352,however the term pasty appears in much earlier written records from other parts of the country as mentioned above,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,3,pasty,Lexical
353,the town is renowned for its basketwork and the production of pastissets a sweet pasty,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,14,pasty,Lexical
354,although poisoning remained a prime suspicion the pasty was not believed to be the source of the poison,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,7,pasty,Lexical
355,the pasty originated in the fourteenth century as a food that miners could take underground,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,1,pasty,Lexical
356,the sign was to be unveiled at a ceremony celebrating mining during the forthcoming international pasty festival,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,15,pasty,Lexical
357,in twenty seventeen sayers were fined pound one hundred seventy seven k over mouse droppings found on pasty and other breaches of hygienic practice,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,17,pasty,Lexical
358,the cornish national dish is the cornish pasty,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,7,pasty,Lexical
360,kopanisti requires forty five to sixty days to ripen to its tasty spicy rich flavored pasty buttery and creamy consistency,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,15,pasty,Lexical
361,the town of real del monte in mexico is home of the international pasty festival,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,13,pasty,Lexical
362,it is similar to a pasty and to the colombian venezuelan arepa,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,5,pasty,Lexical
363,for instance the licky pasty contained mostly leeks and the herb pasty contained watercress parsley and shallots,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,4,pasty,Lexical
364,pasty ingredients are usually seasoned with salt and pepper depending on individual taste,"('nn', 'p a - s t iy', [1, 0])",1 p ei s t - 0 iy ,0,pasty,Lexical
365,meet ambassador matt grant world envoy for the pasty,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,8,pasty,Lexical
366,the association successfully sought to have the name cornish pasty protected as one of the protected geographical indications,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,9,pasty,Lexical
367,mexican pasty makers get tips from cornwall,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,1,pasty,Lexical
368,in east slavic languages pirog is a generic term which denotes virtually any kind of pie pasty or cake,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,16,pasty,Lexical
369,cornish food like the cornish pasty is still popular amongst the cornish australian communities,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,5,pasty,Lexical
370,the traditional chilean pasty had beef onion hard boiled eggs olives and sultanas,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,3,pasty,Lexical
371,it derives from the post classical latin pasticium thirteenth century a pie or pasty,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,13,pasty,Lexical
372,shakespeare in the merry wives of windsor alludes to a venison pasty made from ill killed deer,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,11,pasty,Lexical
373,at the fifth annual championship held on st piran's day twenty sixteen a baker from canada won the pasty ambassador prize,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,18,pasty,Lexical
374,between two thousand two and twenty eleven the club was sponsored by cornish pasty makers ginsters,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,13,pasty,Lexical
375,he now runs a pasty company in arnprior ontario,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,4,pasty,Lexical
376,the pasty shop and west cornwall pasty are just two cornish chains that have popularised traditional oggies around the uk,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,1,pasty,Lexical
377,burger kingcostaedcgreggsupper crustkrispy kremewest cornwall pasty company,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,5,pasty,Lexical
378,the annual international pasty festival is held in real del monte for three days each october,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,3,pasty,Lexical
380,in nineteen eighty nine spring home won the monde selection's gold medal for its spring roll pasty,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,16,pasty,Lexical
381,the world pasty championships are an annual event sponsored by the cornish pasty association and held at the eden project,"('nn', 'p a - s t iy', [1, 0])", 1 p ei s t - 0 iy ,2,pasty,Lexical
382,although her photos document a wide spectrum of sicilian life she is best known for her work on the mafia,"('vb', 'd o - k y uw - m e n t', [1, 0, 0])", 1 d o - 0 k y uw - 0 m @ n t ,3,document,Morphosyntactic
383,the mission of the organization is to document preserve and promote modernist houses,"('vb', 'd o - k y uw - m e n t', [1, 0, 0])", 1 d o - 0 k y uw - 0 m @ n t ,7,document,Morphosyntactic
384,it is meant to facilitate letter writing by schoolchildren to each other as they document where flat stanley has accompanied them,"('vb', 'd o - k y uw - m e n t', [1, 0, 0])", 1 d o - 0 k y uw - 0 m @ n t ,14,document,Morphosyntactic
385,rea was the first to document such large scales of borrowing citing seventy five books white depended on,"('vb', 'd o - k y uw - m e n t', [1, 0, 0])", 1 d o - 0 k y uw - 0 m @ n t ,5,document,Morphosyntactic
386,schedule eic is used to document a taxpayer's eligibility for the earned income credit,"('vb', 'd o - k y uw - m e n t', [1, 0, 0])", 1 d o - 0 k y uw - 0 m @ n t ,5,document,Morphosyntactic
387,it was a chance to explore and document the punk community more extensively than ever before,"('vb', 'd o - k y uw - m e n t', [1, 0, 0])", 1 d o - 0 k y uw - 0 m @ n t ,7,document,Morphosyntactic
388,louvet wrote several letters to garnier which document events relating to the building,"('vb', 'd o - k y uw - m e n t', [1, 0, 0])", 1 d o - 0 k y uw - 0 m @ n t ,7,document,Morphosyntactic
389,however that means that it's pretty impossible to document who played what on what track,"('vb', 'd o - k y uw - m e n t', [1, 0, 0])", 1 d o - 0 k y uw - 0 m @ n t ,8,document,Morphosyntactic
390,in nineteen ninety five lundberg created the circlemakers website to document his group's activities,"('vb', 'd o - k y uw - m e n t', [1, 0, 0])", 1 d o - 0 k y uw - 0 m @ n t ,10,document,Morphosyntactic
391,several biblical accounts document the presence of lions and cultural perception of them in ancient palestine,"('vb', 'd o - k y uw - m e n t', [1, 0, 0])", 1 d o - 0 k y uw - 0 m @ n t ,3,document,Morphosyntactic
392,in february twenty fourteen the company partnered with billiongraves to digitize and document graves and cemeteries worldwide,"('vb', 'd o - k y uw - m e n t', [1, 0, 0])", 1 d o - 0 k y uw - 0 m @ n t ,12,document,Morphosyntactic
393,anna maria used her artistic skills to help jones document life in india,"('vb', 'd o - k y uw - m e n t', [1, 0, 0])", 1 d o - 0 k y uw - 0 m @ n t ,9,document,Morphosyntactic
394,brooklyn filmmakers use google glass technology to document long standing tensions in crown heights,"('vb', 'd o - k y uw - m e n t', [1, 0, 0])", 1 d o - 0 k y uw - 0 m @ n t ,7,document,Morphosyntactic
395,in nineteen ninety five the team traveled to document rural areas of china yemen cambodia and burma,"('vb', 'd o - k y uw - m e n t', [1, 0, 0])", 1 d o - 0 k y uw - 0 m @ n t ,8,document,Morphosyntactic
396,inlay sections could be sawed by bow saws,"('nn', 'b ou', [1])", 1 b ow ,6,bow,Lexical
397,they also have a retractable bowsprit that extends a spinnaker genoa kite two or more meters beyond the bow,"('vb', 'b ow', [1])", 1 b ou ,18,bow,Lexical
399,she returned to saint john's where a temporary wooden bow was fitted until permanent repairs were made in scotland,"('vb', 'b ow', [1])", 1 b ou ,9,bow,Lexical
400,shreaves and his crew worked another cable set under the bow and again ajax pulled,"('vb', 'b ow', [1])", 1 b ou ,10,bow,Lexical
401,this plant grows in ravalli beaverhead and silver bow counties in montana,"('nn', 'b ou', [1])", 1 b ow ,8,bow,Lexical
402,the ss princess mary was built by bow mclachlan and company of paisley scotland for the canadian pacific railway,"('nn', 'b ou', [1])", 1 b ow ,7,bow,Lexical
403,the reverse shows a view of the starboard quarter of the lusitania correctly depicted sinking bow first,"('vb', 'b ow', [1])", 1 b ou ,15,bow,Lexical
404,the presentation is to be accompanied by a slight bow,"('vb', 'b ow', [1])", 1 b ou ,9,bow,Lexical
405,in extreme cases a kneeling bow is performed this bow is sometimes so deep that the forehead touches the floor,"('vb', 'b ow', [1])", 1 b ou ,5,bow,Lexical
407,bow kites are popular with riders from beginner to advanced levels,"('nn', 'b ou', [1])",1 b ow ,0,bow,Lexical
408,once traveling through this forest pandavas gets thirsty and arjuna uses his bow to discover water from the earth,"('nn', 'b ou', [1])", 1 b ow ,12,bow,Lexical
409,overture more strings to our bow opening number,"('nn', 'b ou', [1])", 1 b ow ,5,bow,Lexical
410,as completed gromoboi trimmed badly by the bow which reduced her speed and made her very wet forward,"('vb', 'b ow', [1])", 1 b ou ,7,bow,Lexical
411,often swim alongside the bow of vessels and frolic in the bow waves,"('vb', 'b ow', [1])", 1 b ou ,4,bow,Lexical
412,these include dendrites branch type bush type spikes strings bow ties and vented trees,"('nn', 'b ou', [1])", 1 b ow ,9,bow,Lexical
413,the boats were armed with eight internal fifty three point three centimeters twenty one point zero in torpedo tubes four each in the bow and stern,"('vb', 'b ow', [1])", 1 b ou ,23,bow,Lexical
414,she was armed with ten twelve pounder carronades and two six pounder bow guns,"('vb', 'b ow', [1])", 1 b ou ,12,bow,Lexical
415,for maneuvering at ports hansa brandenburg has a nine hundred kilowatts bow thruster,"('vb', 'b ow', [1])", 1 b ou ,11,bow,Lexical
416,iphigénie easily eluded africaine and gave astrée an opportunity for raking africaine's bow,"('vb', 'b ow', [1])", 1 b ou ,12,bow,Lexical
417,the collision killed one crewman aboard the french ship and keppel's bow penetrated all the way to jaguar's midline,"('vb', 'b ow', [1])", 1 b ou ,11,bow,Lexical
418,iron and steel will bend and bow bend and bow bend and bow iron and steel will bend and bow my fair lady,"('nn', 'b ou', [1])", 1 b ow ,6,bow,Lexical
419,wagner also took a bow after every performance with audiences split between bravas and boos,"('vb', 'b ow', [1])", 1 b ou ,4,bow,Lexical
420,the boats were armed with four eighteen inch forty five centimeters torpedo tubes in the bow,"('vb', 'b ow', [1])", 1 b ou ,15,bow,Lexical
421,the six fingers or flanges of the ferro on the bow of a gondola represent the six sestieri,"('vb', 'b ow', [1])", 1 b ou ,10,bow,Lexical
422,thirlwall wears metallic silver and black striped highwaisted trousers with a white shirt black bow tie and braces,"('nn', 'b ou', [1])", 1 b ow ,14,bow,Lexical
423,the bow is also known in greek as the proura or plowri similar to the english prow,"('vb', 'b ow', [1])", 1 b ou ,1,bow,Lexical
424,duffek popularized the bow draw stroke aka duffek stroke as an effective means of pivoting a kayak,"('vb', 'b ow', [1])", 1 b ou ,3,bow,Lexical
425,her hull is painted a rich green with smooth flowing lines from bow to stern,"('vb', 'b ow', [1])", 1 b ou ,12,bow,Lexical
426,organised bow hunting began in new zealand in nineteen forty five,"('nn', 'b ou', [1])", 1 b ow ,1,bow,Lexical
427,he leased the harvesting rights to one hundred thousand acres and set up a paper mill at bow bridge in east london,"('nn', 'b ou', [1])", 1 b ow ,17,bow,Lexical
428,to theodulf cupid's quiver symbolized his depraved mind his bow trickery his arrows poison and his torch burning passion,"('nn', 'b ou', [1])", 1 b ow ,9,bow,Lexical
429,on the fifteenth of august nineteen forty three planes were heard off the port bow of apc twenty five approximately two miles beyond lever harbor,"('vb', 'b ow', [1])", 1 b ou ,14,bow,Lexical
430,the shield depicts an algonquian native american with bow and arrow the arrow is pointed downward signifying peace,"('nn', 'b ou', [1])", 1 b ow ,8,bow,Lexical
431,the main armament comprised a single three hundred five millimetre twelve in gun in a barbette mounting at the bow,"('vb', 'b ow', [1])", 1 b ou ,19,bow,Lexical
432,at bow and stern it was six inches thick,"('vb', 'b ow', [1])", 1 b ou ,1,bow,Lexical
434,the first one to open was bow then chrisp street whitechapel then finally canary wharf,"('nn', 'b ou', [1])", 1 b ow ,6,bow,Lexical
435,in eighteen fifty two nimitz built what locals referred to as the steamboat hotel because of the ship's bow front,"('vb', 'b ow', [1])", 1 b ou ,18,bow,Lexical
436,nautilus had a clipper bow while albatross had a bow similar to contemporary german light cruisers,"('vb', 'b ow', [1])", 1 b ou ,4,bow,Lexical
437,the new york herald tribune called the gable kerr pairing ideal saying she made an impressive bow on the us screen,"('vb', 'b ow', [1])", 1 b ou ,16,bow,Lexical
438,for the encore a roughed up giovanni whose hair is now reddish appears out of the rubble to take a bow,"('vb', 'b ow', [1])", 1 b ou ,20,bow,Lexical
439,the wreck is marked with red buoys at the bow and stern,"('vb', 'b ow', [1])", 1 b ou ,9,bow,Lexical
440,the comet class was armed with a pair of nine pounder cannon in the bow and sixteen thirty two pounder carronades,"('vb', 'b ow', [1])", 1 b ou ,14,bow,Lexical
441,most notably she was torpedoed in the starboard bow by a german submarine whilst in convoy in the mediterranean,"('vb', 'b ow', [1])", 1 b ou ,8,bow,Lexical
442,jones was born in bow london and started his career with the renowned local junior side senrab,"('nn', 'b ou', [1])", 1 b ow ,4,bow,Lexical
443,to the west lies bromley by bow,"('nn', 'b ou', [1])", 1 b ow ,6,bow,Lexical
444,in two thousand five robinson rejoined en vogue for a tour but departed from the group before they could record another album,"('vb', 'r i - k oo d', [0, 1])", 1 r e - 0 k oo d ,19,record,Morphosyntactic
445,the original multi channel recorders could only record all tracks at once,"('vb', 'r i - k oo d', [0, 1])", 1 r e - 0 k oo d ,7,record,Morphosyntactic
446,some ancient authors record that the city was also called simply hya,"('vb', 'r i - k oo d', [0, 1])", 1 r e - 0 k oo d ,3,record,Morphosyntactic
447,the fault sets merge southward to form the foggy dew fault zone where mylonites record oblique dextral normal slip down to e,"('vb', 'r i - k oo d', [0, 1])", 1 r e - 0 k oo d ,14,record,Morphosyntactic
448,he made a career low three appearances and failed to record a win for the first time since nineteen eighty four,"('vb', 'r i - k oo d', [0, 1])", 1 r e - 0 k oo d ,10,record,Morphosyntactic
449,he also became the first seahawks receiver to record one thousand receiving yards since two thousand seven,"('vb', 'r i - k oo d', [0, 1])", 1 r e - 0 k oo d ,8,record,Morphosyntactic
450,they record annually at mitch easter's fidelitorium in north carolina,"('vb', 'r i - k oo d', [0, 1])", 1 r e - 0 k oo d ,1,record,Morphosyntactic
451,who was the main suspect of the hostage,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,4,suspect,Morphosyntactic
452,he was released a day later but remained a suspect over alleged defamation of the president,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,9,suspect,Morphosyntactic
453,bayliss reveals that the girl's father who had been a suspect also has an alibi,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,10,suspect,Morphosyntactic
454,steve is the prime suspect and is arrested but phil knowing steve is innocent confronts the real culprit lisa,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,4,suspect,Morphosyntactic
455,his book tattoos reflects his experience as being a murder suspect,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,10,suspect,Morphosyntactic
456,the embassy declined the request due to yoo's status as a criminal suspect,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,12,suspect,Morphosyntactic
457,fbi agents contacted him and with his photographs were able to identify a suspect,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,13,suspect,Morphosyntactic
458,agents question whether airliner bomb suspect had help,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,5,suspect,Morphosyntactic
459,after the nineteen forty seven murder of american woman elizabeth short aka the black dahlia police came to consider hodel a suspect,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,21,suspect,Morphosyntactic
460,thirty more were injured including a suspect who was alleged to be part of the attackers a nine year old boy,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,6,suspect,Morphosyntactic
461,he prepared the fat partridge in spiced wine sauce and was the first suspect to be cleared,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,13,suspect,Morphosyntactic
462,third the focus shifts to the identity of the suspect and actions taken to apprehend the perpetrator,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,9,suspect,Morphosyntactic
463,schuster sends corky to put the suspect in jail,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,6,suspect,Morphosyntactic
464,amatuna was later a suspect in the murders of powers supporters harry raimondi and gaetano esposito,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,4,suspect,Morphosyntactic
465,he must decide how far he can go guarding this suspect who is hated to death by everyone,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,10,suspect,Morphosyntactic
466,after his uncle's demise maria becomes a murder suspect,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,8,suspect,Morphosyntactic
467,the students produced four affidavits and a videotaped statement that attributed guilt for the crime to another suspect,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,17,suspect,Morphosyntactic
468,stopping someone means holding the suspect while waiting for the arrival of the police,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,5,suspect,Morphosyntactic
469,majid razavi an interior ministry official said iranian police arrested a suspect within an hour of the bombing,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,11,suspect,Morphosyntactic
470,the next morning jack identifies carol's body and becomes the prime suspect of inspector gibert in several murders,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,11,suspect,Morphosyntactic
471,to prove his innocence and satisfy his own curiosity di shen gets involved in the case to identify the suspect,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,19,suspect,Morphosyntactic
472,ricky took pictures of heather kissing adam newman michael muhney a key suspect in sharon's case,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,12,suspect,Morphosyntactic
473,the suspect james boulware died after being struck by sniper fire from dallas swat officers,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,1,suspect,Morphosyntactic
474,he becomes the primary suspect and is asked not to leave town,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,4,suspect,Morphosyntactic
475,the fbi also had information that adams was a contributing member of a suspect japanese propaganda magazine,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,13,suspect,Morphosyntactic
476,correspondents say tiger memon owned a restaurant in mumbai and was allegedly closely associated with dawood ibrahim the chief suspect,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,19,suspect,Morphosyntactic
477,he then held a news conference falsely announcing that the police had narrowed the suspect pool down to twenty men,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,14,suspect,Morphosyntactic
478,hanna becomes a suspect in mona's murder and is arrested after her blood is found on mona's clothes,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,3,suspect,Morphosyntactic
479,he proves solomon's innocence but a new piece of evidence places athena as the prime suspect,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,15,suspect,Morphosyntactic
480,prime suspect four through seven were co produced by wgbh boston for its masterpiece mystery anthology series,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,1,suspect,Morphosyntactic
481,when he comes to his boyfriend stephen gale harold has been murdered and dusty is the prime suspect,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,17,suspect,Morphosyntactic
482,gabrion's whereabouts were unknown but he quickly became a prime suspect in her death,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,10,suspect,Morphosyntactic
483,mouloud sihali born march nineteen seventy six in algeria was a suspect in the wood green ricin plot,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,11,suspect,Morphosyntactic
484,the authorities consider him the main witness and the prime suspect in the murder of his wife and four children,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,10,suspect,Morphosyntactic
485,the cops are keeping an eye on nick because he's a suspect in a murder,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,11,suspect,Morphosyntactic
486,he runs out of the garage on foot and becomes the prime suspect in a murder case,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,12,suspect,Morphosyntactic
487,yu becomes the murder suspect and is immediately arrested,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,4,suspect,Morphosyntactic
488,the suspect shot nick but the bullets went through him and hit tracy instead,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,1,suspect,Morphosyntactic
489,sanchez is also a suspect in an ongoing investigation for the murder of a fifteen year old girl in nineteen eighty five,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,4,suspect,Morphosyntactic
490,thus the charging documents for a suspect charged with murder would be inscribed with pc one hundred and eighty seven a or just pc one hundred and eighty seven,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,6,suspect,Morphosyntactic
491,terror suspect kept visa to avoid tipping off larger investigation,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,1,suspect,Morphosyntactic
492,it was produced by music engineer johnny lima and was recorded at suspect studios san jose california,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,12,suspect,Morphosyntactic
493,at first there is a hands down suspect jamal deschamps who was found at the scene of the crime,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,7,suspect,Morphosyntactic
494,now retired and afflicted by a small stroke cook continues to trail the early suspect reginald wilson,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,14,suspect,Morphosyntactic
495,bellaire high school stabbing suspect gets plea deal khou dash tv dot com march sixteenth two thousand six spivak todd,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,4,suspect,Morphosyntactic
496,the female suspect whose surname is ko was apprehended on october sixteenth,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,2,suspect,Morphosyntactic
497,paul begg only dealt with chapman briefly and evidently did not regard him as a serious suspect,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,16,suspect,Morphosyntactic
498,ben loyd holmes as private john leary the first suspect in the ripper case,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,9,suspect,Morphosyntactic
499,taber then asked him why he thought that he would be considered a suspect,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,13,suspect,Morphosyntactic
500,police ruled melvin out as a suspect when nearly two hundred people confirmed that melvin was in fact at work,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,6,suspect,Morphosyntactic
501,the police are looking for paul sothern the prime suspect,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,9,suspect,Morphosyntactic
502,his fiance urges him to pursue the suspect in hope that he will gain recognition,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,7,suspect,Morphosyntactic
503,as rojas chatted with the suspect he was shot four times and killed,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,5,suspect,Morphosyntactic
504,the verdict of race judge john phelps is suspect because he was reportedly over seventy and blind in one eye,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,8,suspect,Morphosyntactic
505,will junior enacts the reverse of the routine in mime in the woods following his suspect closely like sherlock junior,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,15,suspect,Morphosyntactic
506,british film instituteprime suspect character list on tv com a royal scandal tv movie nineteen ninety seven,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,3,suspect,Morphosyntactic
507,he denied any involvement claiming that he donated the sweatshirt to charity and was cleared as a suspect,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,17,suspect,Morphosyntactic
508,the author's credibility and the text's reliability became suspect then for both catholic and anglican church defenders,"('nn', 's uh - s p e k t', [1, 0])", 0 s @ - 1 s p e k t ,8,suspect,Morphosyntactic
509,after his election abdul rahman claimed that the opposition people's justice party offered him a bribe to defect from umno,"('vb', 'd i - f e k t', [0, 1])", 1 d ii - 0 f e k t ,17,defect,Lexical
510,initially it sought to obtain arms as well as increase its ranks from indian soldiers expected to defect,"('vb', 'd i - f e k t', [0, 1])", 1 d ii - 0 f e k t ,17,defect,Lexical
