src|match|phone match|stress match|syl match|freq|row|col|ref|pred
MAHAMAYA|False|False|False|False|0|612|8|0 m aa h - 0 a m - 0 ai - 0 @|0 m @ - 1 h a - 0 m ai @
EDDISBURY|False|False|False|True|0|618|16|0 e d - 0 i s - 0 b @ r - 0 iy|1 e - 0 d i z - 0 b @ - 0 r iy
VESTIARIAN|False|False|False|False|0|621|8|0 v e s - 0 t iy - 0 eir r - 0 iy - 0 @ n|0 v e - 1 s t ai @ - 0 r iy @ n
COBRANET|False|False|False|True|0|625|2|0 k ou b - 0 r @ n - 0 i t|1 k o - 0 b r @ - 0 n @ t
ARUN|False|False|False|True|0|634|6|0 @ r - 0 uh n|1 a - 0 r @ n
AJAY|False|False|False|True|0|634|7|0 ei jh - 0 ei|0 @ - 1 jh ei
DEVGAN|False|False|False|True|0|634|8|0 d ii v - 0 g @ n|1 d e v - 0 g @ n
VISHAL|False|True|False|False|0|634|17|0 v i sh l!|1 v i - 0 sh l!
TANGRAM|False|True|False|True|0|637|1|0 t a ng g - 0 r a m|1 t a ng - 0 g r a m
VIRTUAROID|False|True|False|False|0|637|14|0 v @@r ch - 0 uw - 0 @ r - 0 oi d|1 v @@r - 0 ch uw @ - 2 r oi d
ACADIAN|False|True|False|False|0|648|15|0 @ k - 0 ei d - 0 iy - 0 @ n|0 @ - 1 k ei - 0 d iy @ n
PUBLICK|False|True|False|True|0|652|3|0 p uh b - 0 l i k|1 p uh - 0 b l i k
PUBLICK|False|True|False|True|0|652|12|0 p uh b - 0 l i k|1 p uh - 0 b l i k
PORO|False|False|False|True|0|653|15|0 p @ r - 0 ou|1 p oo - 0 r ou
MITZEEE|False|False|False|False|0|654|6|0 m i t - 0 s ii - 0 ei|0 m i t - 1 s ii
SUSANNA|False|True|False|True|0|656|2|0 s uw z - 0 a n - 0 @|0 s uw - 1 z a - 0 n @
EVOLVER|False|True|False|True|0|662|4|0 i v - 0 o lw - 0 v @|0 i - 1 v o lw v - 0 @
MIZOROGI|False|False|False|True|0|662|5|0 m i z - 0 @ r - 0 ou jh - 0 ai|2 m i - 0 z @ - 1 r ou - 0 jh iy
MEPHISTO|False|False|False|True|0|662|10|0 m i f - 0 i s - 0 t ou|0 m @ - 1 f i - 0 s t ou
BITLINE|False|False|False|True|0|671|5|0 b i t - 0 l ai n|1 b i - 0 t l i n
SAUCED|False|True|False|True|0|674|4|0 s oo s t|1 s oo s t
CADDEN|False|True|False|False|0|676|6|0 k a d n!|1 k a d - 0 n!
JASSING|False|True|False|True|0|684|9|0 jh a s - 0 i ng|1 jh a s - 0 i ng
HILS|False|True|False|True|0|693|2|0 h i lw z|1 h i lw z
PUDDINGSTONE|False|False|False|False|0|694|6|0 p ? d i ng s - 0 t ou n|1 p u - 0 d i ng - 0 s t @ n
KITTATINNY|False|False|False|True|0|695|17|0 k i t - 0 ei t - 0 i n - 0 iy|1 k i - 0 t @ - 2 t i - 0 n iy
SONTHI|False|False|False|True|0|697|1|0 s uh n dh - 0 iy|1 s uh n - 0 th iy
ENCLITIC|False|True|False|True|0|705|16|0 i n k - 0 l i t - 0 i k|0 i n - 1 k l i - 0 t i k
SALISHAN|False|False|False|True|0|706|1|0 s ei l - 0 i sh - 0 @ n|1 s a - 0 l i sh - 0 @ n
WAKASHAN|False|False|False|True|0|706|6|0 w o k - 0 a sh - 0 @ n|1 w ei k - 0 @ sh - 0 @ n
CHIMAKUAN|False|False|False|True|0|706|10|0 ch ai m - 0 a k - 0 ? @ n|2 sh i - 0 m @ - 1 k y uu @ n
ASATRU|False|False|False|True|0|710|8|0 a s - 0 @ t - 0 r uu|0 @ - 1 s a - 0 t r @
POLYTHEISM|False|False|False|True|0|710|15|0 p o l - 0 i dh th - 0 iy - 0 i z m!|1 p o - 0 l i - 2 th ei - 0 z m!
EUCHROMATIN|False|False|False|True|0|722|12|0 y uu k - 0 r ou m - 0 @ t - 0 ii n|2 y uu - 0 k r @ - 1 m a - 0 t i n
GEBHARDT|False|False|False|True|0|728|1|0 jh e b - 0 aa t|1 jh e b - 2 h aa t
REMIX|False|False|False|True|0|730|3|0 r i m - 0 i k s|1 r e - 0 m i k s
REPRORECORDS|False|False|False|True|0|733|8|0 r ii p - 0 r oo r k - 0 oo d z|0 r i - 1 p r oo - 3 k oo d z
TWIZTID|False|False|False|True|0|736|7|0 t w i z t - 0 i d|1 t w i t - 0 t i d
SCLERACTINIAN|False|False|False|False|0|744|14|0 s k l @ r - 0 a k - 0 t i n - 0 iy - 0 @ n|2 s k l e - 0 r @ k - 1 t i - 0 n iy @ n
ZIPFEL|False|False|False|False|0|746|3|0 z i p f l!|1 z i - 0 f l!
FLORISSANT|False|False|False|False|0|746|12|0 f l o r - 0 i s n t|1 f l o - 0 r i - 0 s n! t
TITTLEMOUSE|False|True|False|False|0|748|2|0 t i t - 0 l! m ow s|1 t i - 0 t l! - 2 m ow s
ANARCHO|False|True|False|True|0|752|2|0 a n - 0 @ k - 0 ou|1 a - 0 n @ - 0 k ou
SOLIDARIDAD|False|False|False|True|0|752|5|0 s o l - 0 i d - 0 a r - 0 ai d - 0 a d|2 s o - 0 l i - 1 d a - 0 r i d - 0 a d
OBRERA|False|False|False|True|0|752|6|0 ou b - 0 r @ r - 0 @|0 ou - 1 b r eir - 0 r @
MARIAM|False|False|False|False|0|763|1|0 m @ r - 0 iy - 0 @ m|1 m a - 0 r iy @ m
VEISZADEH|False|False|False|True|0|763|2|0 v ei s - 0 z ei d - 0 e|2 v ei - 1 s ei d - 0 @
ISLAMOPHOBIA|False|True|False|False|0|763|11|0 i z - 0 l @ m - 0 @ f - 0 ou b - 0 iy - 0 @|2 i z - 0 l @ - 0 m @ - 1 f ou - 0 b iy @
KUCHIK|False|False|False|True|0|765|1|0 k uh ch - 0 i k|1 k y uu - 0 k i k
EHSANOLLAH|False|False|False|True|0|765|6|0 i z - 0 @ n! - 0 o l - 0 @|2 e - 0 s @ - 1 n o - 0 l @
DUSTDAR|False|True|False|True|0|765|8|0 d uh s - 0 t d @|1 d uh s t - 0 d @
WELLSTONE|False|False|False|True|0|766|18|0 w e lw s - 0 t ou n|1 w e lw - 0 s t @ n
HEAVISIDE|False|False|False|True|0|768|1|0 h e v - 0 i z - 0 ai d|1 h e - 0 v i - 0 s ai d
YERBA|False|True|False|True|0|770|4|0 y @@r b - 0 @|1 y @@r - 0 b @
KYRGYZSTAN|False|False|False|True|0|771|2|0 k ai jh - 0 i z s - 0 t @ n|0 k i - 1 g i z - 0 s t @ n
HVALUR|False|False|False|True|0|773|3|0 h v a - 0 @|1 h v a - 0 l @
DMITRY|False|False|False|True|0|775|5|0 d m iy t - 0 r iy|1 d m i - 0 t r iy
MEDVEDEV|False|False|False|True|0|775|6|0 m e d - 0 v @ d - 0 @ f|0 m @ d - 1 v e - 0 d i v
IRHOMS|False|False|False|False|0|777|5|0 @@r h m z|1 i - 0 r @ m z
TACE|False|True|False|True|0|777|19|0 t ei s|1 t ei s
BLOG|False|True|False|True|0|778|4|0 b l o g|1 b l o g
SOCIO|False|False|False|False|0|785|5|0 s ou s - 0 iy - 0 ou|1 s ou - 0 sh ou
SIRTE|False|False|False|False|0|796|11|0 s @@r t - 0 ei|1 s @@r t
ZLITEN|False|False|False|True|0|796|17|0 z l ai t - 0 @ n|1 z l i - 0 t @ n
OSANN|False|False|False|True|0|799|13|0 ou z - 0 a n|1 ou - 0 z n!
CONTUIRT|False|False|False|False|0|807|11|0 k o n ch ? ? t|0 k o n - 1 t y uu @ t
BHAIS|False|False|False|False|0|807|12|0 b ei z|1 b ei - 0 i s
MAREA|False|False|False|False|0|808|4|0 m aa - 0 @ - 0 @|0 m @ - 1 r ii @
PRECURSORING|False|False|False|True|0|809|8|0 p r ii k - 0 @@r s - 0 @ r - 0 i ng|2 p r ii - 0 k @ - 1 s oo r - 0 i ng
PHALAENOPSIS|False|False|False|True|0|810|2|0 f a l - 0 ei - 0 @ n - 0 o p - 0 s i z|2 f a - 0 l iy - 1 e - 0 n @ p - 0 s i s
HUMASON|False|False|False|False|0|815|4|0 h y uu m - 0 ei s n!|1 h y uu - 0 m @ - 0 s n!
SHUOZHOU|False|False|False|False|0|818|4|0 sh ur - 0 ou z h - 0 ow|1 sh uu - 0 h ou
YUNZHOU|False|False|False|True|0|818|6|0 y uh n z h - 0 ow|1 y uh n - 0 sh @
ADALSTEINSSON|False|False|False|False|0|820|1|0 @ d - 0 @ lw s - 0 t ai n s n!|0 @ - 1 d a lw - 0 s t iy @ n - 0 s n!
HETEROZYGOTES|False|False|False|False|0|820|6|0 h ii t - 0 @ r - 0 o z - 0 i g - 0 ou t s|1 h e - 0 t r @ - 2 s ai - 0 g ou t s
PHEOMELANIN|False|False|False|False|0|820|11|0 f @ - 0 iy - 0 o m l - 0 @ n - 0 i n|0 f iy @ - 1 m e - 0 l @ - 0 n i n
SMALT|False|True|False|True|0|821|1|0 s m oo lw t|1 s m oo lw t
VIVIANITE|False|False|False|True|0|828|1|0 v i v - 0 iy - 0 @ n - 0 ai t|2 v i - 0 v iy - 1 a - 0 n i t
MADELINE|False|False|False|True|0|832|14|0 m @ d - 0 @ l - 0 ai n|1 m a - 0 d @ - 0 l i n
GEODA|False|False|False|False|0|837|1|0 jh ii - 0 ou d - 0 @|1 jh ii - 0 d @
HOMIE|False|False|False|True|0|839|7|0 h o m - 0 iy|1 h ou - 0 m iy
WEEZER|False|True|False|True|0|839|16|0 w ii z - 0 @|1 w ii - 0 z @
UKULELE|False|False|False|False|0|842|9|0 y uu k ? l! lw|1 y uu - 0 k y uu - 0 l ii lw
RADIOHEAD|False|False|False|False|0|844|12|0 r ei d - 0 iy - 0 ou h - 0 e - 0 a d|1 r ei - 0 d iy - 2 h ou d
BLODWYN|False|True|False|True|0|846|5|0 b l o d - 0 w i n|1 b l o d - 0 w i n
MIDGARD|False|False|False|True|0|848|3|0 m i d - 0 g @ d|1 m i d - 3 g aa d
GUSTED|False|True|False|True|0|866|2|0 g uh s - 0 t i d|1 g uh s t - 0 i d
TANABE|False|False|False|False|0|866|15|0 t @ n - 0 aa b - 0 ei|1 t a - 0 n @ b
PESCA|False|True|False|True|0|867|5|0 p e s - 0 k @|1 p e - 0 s k @
FREEPORTS|False|True|False|True|0|872|6|0 f r ii p - 0 oo t s|1 f r ii - 0 p oo t s
MEUSE|False|False|False|True|0|874|14|0 m y uu z|1 m y uu s
HYLODES|False|True|False|True|0|875|2|0 h ai l - 0 ou d z|1 h ai - 0 l ou d z
DACTYLOCINUS|False|False|False|True|0|875|3|0 d a k - 0 t i l - 0 @ s - 0 i n - 0 @ s|2 d a k - 0 t i - 1 l ou - 0 s i - 0 n @ s
VAIBHAV|False|False|False|True|0|878|1|0 v ei b - 0 a f|1 v ei - 3 b aa v
VASIND|False|False|False|True|0|878|2|0 v @ s - 0 i n d|1 v a - 0 z n! d
WISHERS|False|True|False|True|0|879|8|0 w i sh - 0 @ z|1 w i sh - 0 @ z
OCEANOS|False|False|False|False|0|881|10|0 ou sh - 0 n! ou z|1 ou - 0 s iy - 2 n o z
BRYTHONIC|False|False|False|True|0|883|12|0 b r i th - 0 o n - 0 i k|0 b r ai - 1 th o - 0 n i k
AMTMANN|False|True|False|True|0|884|3|0 a m t - 0 m @ n|1 a m t - 0 m @ n
AMBET|False|False|False|True|0|884|7|0 a m b - 0 e t|1 a m - 0 b i t
AMBACHTOS|False|False|False|True|0|884|8|0 a m b - 0 aa ch - 0 t ou z|0 a m - 1 b a - 0 t ou z
AMBACTUS|False|False|False|True|0|884|14|0 a m b - 0 a k - 0 t uu z|0 a m - 1 b a k - 0 t @ s
HEROLD|False|False|False|True|0|884|16|0 h i@ r - 0 @ lw d|1 h e - 0 r @ lw d
AMBASSADEUR|False|False|False|True|0|884|19|0 a m b - 0 @ s - 0 @ d - 0 @|2 a m - 0 b @ - 1 s a - 0 d @
RHUMBS|False|False|False|True|0|893|14|0 r uh m b z|1 r uu m z
GERDA|False|True|False|True|0|899|1|0 jh @@r d - 0 @|1 jh @@r - 0 d @
ELZBIETA|False|False|False|False|0|899|2|0 e l - 0 z b iy - 0 @ t - 0 @|2 e lw - 0 s b i - 1 t aa
BRYLKA|False|False|False|True|0|899|3|0 b r ai lw k - 0 @|1 b r i lw - 0 k @
KRAJCICZEK|False|False|False|True|0|899|5|0 k r a jh s - 0 i ch - 0 z e k|1 k r a - 0 jh i k - 0 i k
POCZTA|False|False|False|True|0|900|5|0 p o ch z t - 0 @|1 p o k - 0 s t @
POLSKA|False|True|False|True|0|900|6|0 p o lw s - 0 k @|1 p o lw - 0 s k @
GERMANIA|False|True|False|False|0|900|11|0 jh @@r m - 0 ei n - 0 iy - 0 @|0 jh @@r - 1 m ei - 0 n iy @
CASTROP|False|True|False|True|0|901|3|0 k a s - 0 t r o p|1 k a - 0 s t r o p
ASHKENAZI|False|False|False|True|0|902|11|0 a sh - 0 k ii n - 0 aa z - 0 iy|2 a sh - 0 k @ - 1 n ei - 0 z iy
SKOWRONEK|False|False|False|True|0|903|1|0 s k ou r - 0 @ n - 0 e k|1 s k o - 0 r @ - 0 n @ k
BOREJSZA'S|False|False|False|False|0|904|11|0 b oo r - 0 jh z z @ z|2 b o - 0 r @ - 1 z aa z
LUDWIK|False|False|False|False|0|906|1|0 l ? d w i k|1 l uh d - 0 w i k
MALINOWSKI|False|False|False|True|0|906|2|0 m @ l - 0 i n - 0 ou s - 0 k ii|2 m a - 0 l i - 1 n ou - 3 s k ii
GUERRE|False|False|False|False|0|906|5|0 g eir|1 g e - 0 r @
PRZEBRAZE|False|True|False|True|0|906|8|0 p r z ii b - 0 r ei z|1 p r z ii - 0 b r ei z
MAYRINAX|False|False|False|True|0|909|1|0 m ei r - 0 i n - 0 a k s|2 m eir - 1 r i - 0 n a k s
ATAYAL|False|False|False|False|0|909|2|0 ei t - 0 ai - 0 @ lw|0 @ - 1 t ei @ lw
MOLDOVIA|False|False|False|False|0|911|20|0 m ou lw - 0 d ow v - 0 iy - 0 @|0 m o lw - 1 d ou - 0 v iy @
COTTA|False|True|False|True|0|913|5|0 k o t - 0 @|1 k o - 0 t @
COTTA|False|True|False|True|0|913|16|0 k o t - 0 @|1 k o - 0 t @
SOLANGE|False|False|False|True|0|917|1|0 s ou l - 0 ei n|0 s @ - 1 l ei n jh
TARIQAS|False|False|False|True|0|918|5|0 t a r - 0 ii k - 0 @ z|1 t a - 0 r i - 0 k @ s
CAMBRAI|False|False|False|True|0|920|23|0 k a m b - 0 r ai|1 k ei m - 0 b r ei
ARJUNA|False|False|False|True|0|921|4|0 aa jh - 0 y uu n - 0 @|1 aa - 0 jh uw - 0 n @
KARNAN|False|True|False|True|0|921|14|0 k aa n - 0 @ n|1 k aa - 0 n @ n
MARCESCENS|False|False|False|False|0|922|4|0 m aa s - 0 e s n! z|1 m aa - 0 s @ - 0 s n! z
QUADREX|False|False|False|True|0|924|4|0 k w o d - 0 r @ k s|1 k w o - 0 d r e k s
OUDHEUSDEN|False|False|False|False|0|928|1|0 ow d h - 0 @ - 0 uh z - 0 d @ n|1 ow d - 2 h y uu z - 0 d @ n
DRUNEN|False|True|False|True|0|928|15|0 d r uu n - 0 i n|1 d r uu - 0 n i n
WOOGIE|False|False|False|True|0|930|3|0 w uu g - 0 iy|1 w uu - 0 jh iy
AVOCA|False|False|False|True|0|932|1|0 a v - 0 ou k - 0 @|1 a - 0 v @ - 0 k @
THROATED|False|True|False|True|0|938|7|0 th r ou t - 0 i d|1 th r ou t - 0 i d
TYSTIE|False|True|False|True|0|938|12|0 t i s - 0 t iy|1 t i - 0 s t iy
JAMBU|False|False|False|True|0|941|2|0 jh a m b - 0 uu|1 jh a m - 0 b y uu
PTILINOPUS|False|False|False|True|0|941|5|0 t ai l - 0 i n - 0 @ p - 0 @ z|0 p t i - 1 l i - 0 n @ - 0 p @ s
JAMBU|False|False|False|True|0|941|6|0 jh a m b - 0 uu|1 jh a m - 0 b y uu
BORNEAN|False|False|False|False|0|942|19|0 b oo n - 0 ii - 0 @ n|1 b oo - 0 n iy @ n
EARED|False|True|False|True|0|943|17|0 i@ d|1 i@ d
POLARONS|False|False|False|True|0|949|1|0 p ou l - 0 @ r - 0 @ n z|1 p o - 0 l @ - 0 r @ n z
CAPELLO|False|True|False|True|0|956|10|0 k @ p - 0 e l - 0 ou|0 k @ - 1 p e - 0 l ou
FARINELLA|False|False|False|False|0|956|14|0 f @ r - 0 i n l - 0 @|2 f a - 0 r i - 1 n e - 0 l @
KICKSTARTER|False|True|False|True|0|959|9|0 k i k - 0 s t aa t - 0 @|1 k i k - 0 s t aa - 0 t @
JEB|False|True|False|True|0|962|8|0 jh e b|1 jh e b
DAMMAM|False|True|False|True|0|963|12|0 d a m - 0 @ m|1 d a - 0 m @ m
FREMANTLE|False|True|False|False|0|964|7|0 f r i m - 0 a n t l!|0 f r i - 1 m a n - 0 t l!
WATERMEYER|False|True|False|False|0|966|1|0 w oo t - 0 @ m - 0 ai - 0 @|1 w oo - 0 t @ - 2 m ai @
LAMACQ|False|False|False|True|0|976|11|0 l a m - 0 a k|0 l @ - 1 m a k
DEPT|False|True|False|True|0|976|20|0 d e p t|1 d e p t
FACIE|False|True|False|True|0|977|7|0 f ei s - 0 iy|1 f ei - 0 s iy
NOMEN|False|True|False|True|0|982|16|0 n ou m - 0 @ n|1 n ou - 0 m @ n
NUDUM|False|True|False|True|0|982|17|0 n y uu d - 0 @ m|1 n y uu - 0 d @ m
REGER|False|False|False|True|0|985|12|0 r ii jh - 0 @|1 r e - 0 jh @
HINDEMITH|False|False|False|True|0|985|17|0 h i n d - 0 e m - 0 i th|1 h i n - 0 d @ - 0 m i th
AUBRY|False|True|False|True|0|986|5|0 oo b - 0 r iy|1 oo - 0 b r iy
ROUSSEL|False|False|False|False|0|987|12|0 r uu s l!|1 r uh - 0 s l!
CHABRIER|False|False|False|False|0|987|13|0 ch a b - 0 r iy - 0 @|1 ch ei - 0 b r iy @
SCARBO|False|True|False|True|0|991|5|0 s k aa b - 0 ou|1 s k aa - 0 b ou
TIMI|False|False|False|True|0|1000|2|0 t i m - 0 iy|1 t ii - 0 m iy
BATISTA|False|False|False|True|0|1006|6|0 b a t - 0 i s - 0 t @|0 b @ - 1 t i - 0 s t @
ANTONESCU|False|False|False|True|0|1007|20|0 a n t - 0 @ n - 0 e s - 0 k uu|2 a n - 0 t @ - 1 n e - 0 s k y uu
ELTINGE|False|True|False|True|0|1010|12|0 e lw t - 0 i n jh|1 e lw - 0 t i n jh
YUSA|False|False|False|False|0|1011|4|0 y ? s @|1 y y uu - 0 z @
NAGANORI|False|False|False|True|0|1011|5|0 n a g - 0 @ n - 0 ow r - 0 iy|2 n a - 0 g @ - 1 n oo - 0 r iy
YUSA|False|False|False|False|0|1011|7|0 y ? s @|1 y uu - 0 s @
NOBUNORI|False|False|False|True|0|1011|8|0 n ou b - 0 uh n - 0 ow r - 0 iy|2 n o - 0 b @ n - 1 oo - 0 r iy
PHENOLIC|False|False|False|True|0|1030|5|0 f ii n - 0 o l - 0 i k|0 f i - 1 n o - 0 l i k
BORGATA|False|True|False|True|0|1038|1|0 b oo g - 0 aa t - 0 @|0 b oo - 1 g aa - 0 t @
ANZAC|False|True|False|True|0|1041|4|0 a n z - 0 a k|1 a n - 0 z a k
MATEO|False|False|False|True|0|1046|11|0 m ei t - 0 e - 0 ou|0 m @ - 1 t ii - 0 ou
AMEBIX|False|False|False|True|0|1050|17|0 @ m - 0 ii b - 0 i k s|1 ei - 0 m @ - 0 b i k s
RASC|False|True|False|True|0|1053|13|0 r aa s k|1 r aa s k
RAPIDIO|False|True|False|True|0|1054|2|0 r @ p - 0 i d - 0 iy - 0 ou|0 r @ - 1 p i - 0 d iy - 0 ou
RAPIDIO|False|True|False|True|0|1054|11|0 r @ p - 0 i d - 0 iy - 0 ou|0 r @ - 1 p i - 0 d iy - 0 ou
TRIVANDRUM|False|False|False|True|0|1055|15|0 t r ai v - 0 a n d - 0 r @ m|0 t r ai - 1 v a n - 0 d r uh m
KOLLAM|False|True|False|True|0|1055|16|0 k o l - 0 @ m|1 k o - 0 l @ m
CHENGANNUR|False|False|False|True|0|1055|17|0 ch e n g - 0 a n - 0 @|0 sh e n - 1 g a - 0 n @
HARIPPAD|False|True|False|True|0|1055|18|0 h a r - 0 i p - 0 a d|1 h a - 0 r i - 0 p a d
KADUNA|False|False|False|True|0|1058|8|0 k a d - 0 y uu n - 0 @|0 k @ - 1 d y uu - 0 n @
BEATA|False|True|False|True|0|1064|1|0 b ii t - 0 @|1 b ii - 0 t @
GAURA|False|True|False|True|0|1066|6|0 g oo r - 0 @|1 g oo - 0 r @
MOLLIS|False|False|False|True|0|1066|7|0 m o l - 0 i z|1 m o - 0 l i s
ONAGRACEAE|False|False|False|True|0|1066|8|0 ou n - 0 a g - 0 r a s - 0 ii|2 o - 0 n @ - 1 g r ei - 0 s iy
GOOGLE|False|True|False|False|0|1074|7|0 g uu g l!|1 g uu - 0 g l!
REBRANDED|False|False|False|True|0|1074|8|0 r ii b - 0 r a n d - 0 i d|0 r i - 1 b r a n d - 0 i d
GOOGLE|False|True|False|False|0|1074|9|0 g uu g l!|1 g uu - 0 g l!
GOOGLE|False|True|False|False|0|1074|13|0 g uu g l!|1 g uu - 0 g l!
COM|False|False|False|True|0|1075|14|0 k @ m|1 k o m
MURAYAMA|False|False|False|True|0|1076|1|0 m y ur r - 0 ei - 0 a m - 0 @|2 m y ur - 0 r iy - 1 a - 0 m @
KAWANO|False|False|False|True|0|1076|2|0 k @ w - 0 @ n - 0 ou|0 k @ - 1 w aa - 0 n ou
KONAMI'S|False|False|False|True|0|1076|12|0 k ou n - 0 aa m - 0 iy z|0 k @ - 1 n aa - 0 m iy z
PLAYSTATION|False|True|False|False|0|1076|20|0 p l ei s - 0 t ei sh n!|2 p l ei - 1 s t ei - 0 sh n!
INFOGRAMES|False|False|False|True|0|1078|9|0 i n f - 0 ou g - 0 r @ m z|1 i n - 0 f @ - 2 g r ei m z
PURINA|False|True|False|True|0|1089|2|0 p y ur r - 0 ii n - 0 @|0 p y ur - 1 r ii - 0 n @
CORP|False|False|False|True|0|1091|13|0 k oo p|1 k oo
DEVAN|False|False|False|True|0|1101|1|0 d i v - 0 @ n!|1 d e - 0 v n!
FLINN'S|False|True|False|True|0|1112|9|0 f l i n z|1 f l i n z
FODELL|False|False|False|False|0|1113|17|0 f ou d lw|1 f o - 0 d l!
BELLAIRS|False|False|False|True|0|1122|1|0 b e l - 0 eir z|0 b i - 1 l eir z
HERZING|False|True|False|True|0|1124|16|0 h @@r z - 0 i ng|1 h @@r z - 0 i ng
CAG|False|True|False|True|0|1125|2|0 k a g|1 k a g
REEMBARKED|False|False|False|True|0|1125|4|0 r ii - 0 e m b - 0 aa k t|3 r ii - 0 i m - 1 b aa k t
ODIS|False|False|False|True|0|1126|13|0 @ d - 0 ii z|1 ou - 0 d i s
INKSHARES|False|False|False|True|0|1134|12|0 i ng k - 0 sh eir z|1 i ng k - 0 sh @ z
MACALISTER|False|False|False|True|0|1136|1|0 m @ k - 0 @ l - 0 i s - 0 t @|0 m @ - 1 k a - 0 l i - 0 s t @
THIOESTER|False|False|False|False|0|1141|20|0 th i - 0 ou - 0 e s - 0 t @|0 th iy - 1 ou - 0 s t @
KUZMENKOVS|False|False|False|True|0|1148|6|0 k uh z - 0 m e ng k - 0 o v z|1 k uh - 0 m @ n - 0 k @ v z
DINAMO|False|False|False|True|0|1148|12|0 d ii n - 0 aa m - 0 ou|0 d i - 1 n aa - 0 m ou
PADERBORN|False|True|False|True|0|1149|5|0 p ei d - 0 @ b - 0 oo n|1 p ei - 0 d @ - 2 b oo n
AHLEN|False|False|False|True|0|1149|21|0 a l - 0 @ n|1 ei - 0 l @ n
NONGUARANTEED|False|False|False|True|0|1150|4|0 n o ng g - 0 @ r - 0 @ n t - 0 ii d|2 n o ng - 0 g y uw @ - 1 r a n - 0 t iy d
MEDICINA|False|False|False|False|0|1155|5|0 m @ d s - 0 ii n - 0 @|0 m @ - 1 d i - 0 s i - 0 n @
ACCADEMIA|False|False|False|False|0|1155|15|0 @ k - 0 @ d - 0 ii m - 0 iy - 0 @|2 a - 0 k @ - 1 d ii - 0 m iy @
CLEMENTINA|False|False|False|True|0|1155|16|0 k l e m - 0 e n t - 0 ii n - 0 @|2 k l e - 0 m @ n - 1 t ii - 0 n @
PETRONIO|False|False|False|True|0|1155|18|0 p e t - 0 r ou n - 0 iy - 0 ou|0 p @ - 1 t r ou - 0 n iy - 0 ou
FANCELLI|False|False|False|True|0|1155|19|0 f a n s - 0 @ l - 0 ai|1 f a n - 0 s l! - 0 ai
LUDOVISI|False|False|False|True|0|1156|1|0 l y uu d - 0 @ v - 0 i z - 0 iy|2 l uu - 0 d @ - 1 v ii - 0 z iy
POMPEO|False|True|False|True|0|1156|10|0 p o m p - 0 iy - 0 ou|1 p o m - 0 p iy - 0 ou
LUDOVISI|False|False|False|True|0|1156|11|0 l y uu d - 0 @ v - 0 i z - 0 iy|2 l uu - 0 d @ - 1 v ii - 0 z iy
CAMILLIA|False|True|False|False|0|1156|19|0 k @ m - 0 i l - 0 iy - 0 @|0 k @ - 1 m i - 0 l iy @
BIANCHINI|False|False|False|True|0|1156|20|0 b iy - 0 a ng ch - 0 ii n - 0 iy|0 b ai - 1 a n - 0 ch i - 0 n iy
CASALE|False|False|False|True|0|1157|1|0 k @ s - 0 a lw|1 k aa - 0 s ei lw
CASALE|False|False|False|True|0|1157|20|0 k @ s - 0 a lw|1 k a - 0 s ei lw
EMILIA|False|False|False|False|0|1159|15|0 e m - 0 ii l - 0 iy - 0 @|0 i - 1 m i - 0 l iy @
ROMAGNA|False|False|False|True|0|1159|16|0 r ou m - 0 a n - 0 @|0 r ou - 1 m a g - 0 n @
BOOGALOO|False|True|False|True|0|1165|12|0 b uu g - 0 @ l - 0 uu|2 b uu - 0 g @ - 1 l uu
MELODIFESTIVALEN|False|False|False|True|0|1165|15|0 m @ l - 0 @ d - 0 ai f - 0 e s - 0 t i v - 0 @ l - 0 @ n|2 m e - 0 l @ - 0 d i - 1 f e - 0 s t i - 2 v a - 0 l @ n
NAMPA'S|False|False|False|True|0|1166|16|0 n aa m p - 0 @ z|1 n a m - 0 p @ z
EUROSONG|False|True|False|True|0|1168|18|0 y ur r - 0 @ s - 0 o ng|1 y ur - 0 r @ - 0 s o ng
DIONYSIA|False|False|False|False|0|1169|3|0 d ai - 0 @ n - 0 @ z - 0 iy - 0 @|0 d ai @ - 1 n i - 0 zh @
ARCHON|False|False|False|False|0|1169|14|0 aa ch n|1 aa - 0 k @ n
FANRIK|False|True|False|True|0|1174|9|0 f a n r - 0 i k|1 f a n - 0 r i k
KAPTEN|False|True|False|True|0|1174|11|0 k a p - 0 t @ n|1 k a p - 0 t @ n
BOREKZAI|False|False|False|False|0|1179|16|0 b oo k - 0 z ai|1 b o - 0 r @ k - 0 s ai
SHEBERGHAN|False|False|False|True|0|1179|22|0 sh i b - 0 @ r - 0 @ n|1 sh e - 0 b @ - 2 g a n
HARPVIKEN|False|True|False|True|0|1183|1|0 h aa p - 0 v i k - 0 @ n|1 h aa p - 0 v i - 0 k @ n
BEAVERCREEK|False|True|False|True|0|1184|13|0 b ii v - 0 @ k - 0 r ii k|1 b ii - 0 v @ - 2 k r ii k
BLANKENHEIM|False|False|False|True|0|1188|8|0 b l a ng k - 0 e n h - 0 ai m|1 b l a ng - 0 k @ n - 0 h i m
GEROLSTEIN|False|False|False|True|0|1188|10|0 jh @ r - 0 ou lw s - 0 t ai n|0 jh @ - 1 r o lw - 0 s t ai n
ADENAU|False|True|False|True|0|1188|19|0 a d - 0 @ n - 0 oo|1 a - 0 d @ - 0 n oo
