src|match|phone match|stress match|syl match|freq|row|col|ref|pred
STYLE|True|True|True|True|291|226|10|1 s t ai lw|1 s t ai lw
BEING|True|True|True|True|4732|226|11|1 b ii - 0 i ng|1 b ii - 0 i ng
TRICKY|True|True|True|True|12|226|12|1 t r i k - 0 iy|1 t r i k - 0 iy
AND|True|True|True|True|195893|226|13|1 a n d|1 a n d
SENSATIONAL|True|True|True|True|17|226|14|0 s e n s - 1 ei - 0 sh n! - 0 @ lw|0 s e n s - 1 ei - 0 sh n! - 0 @ lw
THE|True|True|True|True|345973|227|1|0 dh @|0 dh @
TEMPLATE|True|True|True|True|1|227|2|1 t e m - 0 p l ei t|1 t e m - 0 p l ei t
IS|True|True|True|True|43616|227|3|1 i z|1 i z
FROM|True|True|True|True|23311|227|5|1 f r o m|1 f r o m
THIS|True|True|True|True|25557|227|6|1 dh i s|1 dh i s
FRAME|True|True|True|True|227|227|7|1 f r ei m|1 f r ei m
AND|True|True|True|True|195893|227|8|1 a n d|1 a n d
THE|True|True|True|True|345973|227|9|0 dh @|0 dh @
TRACKING|True|True|True|True|8|227|10|1 t r a k - 0 i ng|1 t r a k - 0 i ng
CONTINUES|True|True|True|True|80|227|11|0 k @ n - 1 t i - 0 n y uu z|0 k @ n - 1 t i - 0 n y uu z
UNTIL|True|True|True|True|2412|227|12|0 uh n - 1 t i lw|0 uh n - 1 t i lw
THE|True|True|True|True|345973|227|13|0 dh @|0 dh @
TEMPLATE|True|True|True|True|1|227|14|1 t e m - 0 p l ei t|1 t e m - 0 p l ei t
REACHES|True|True|True|True|79|227|15|1 r ii ch - 0 i z|1 r ii ch - 0 i z
THE|True|True|True|True|345973|227|16|0 dh ii|0 dh ii
EDGE|True|True|True|True|517|227|17|1 e jh|1 e jh
OF|True|True|True|True|172137|227|18|1 o v|1 o v
THE|True|True|True|True|345973|227|19|0 dh @|0 dh @
DOCUMENT|True|True|True|True|74|227|20|1 d o - 0 k y uw - 0 m @ n t|1 d o - 0 k y uw - 0 m @ n t
THERE|True|True|True|True|18319|228|1|1 dh eir|1 dh eir
WERE|True|True|True|True|22145|228|2|1 w @@r|1 w @@r
NO|True|True|True|True|17774|228|3|1 n ou|1 n ou
REPORTED|True|True|True|True|133|228|4|0 r i - 1 p oo t - 0 i d|0 r i - 1 p oo t - 0 i d
CASUALTIES|True|True|True|True|10|228|5|1 k a - 0 zh uw @ lw - 0 t iy z|1 k a - 0 zh uw @ lw - 0 t iy z
AND|True|True|True|True|195893|228|6|1 a n d|1 a n d
SHE|True|True|True|True|36842|228|7|1 sh ii|1 sh ii
SUSTAINED|True|True|True|True|90|228|8|0 s @ - 1 s t ei n d|0 s @ - 1 s t ei n d
MINOR|True|True|True|True|111|228|9|1 m ai - 0 n @|1 m ai - 0 n @
DAMAGES|True|True|True|True|10|228|10|1 d a - 0 m i jh - 0 i z|1 d a - 0 m i jh - 0 i z
TO|True|True|True|True|154614|228|11|0 t uu|0 t uu
THE|True|True|True|True|345973|228|12|0 dh @|0 dh @
BOW|True|True|True|True|62|228|13|1 b ow|1 b ow
THE|True|True|True|True|345973|229|1|0 dh @|0 dh @
TRAMS|True|True|True|True|3|229|2|1 t r a m z|1 t r a m z
USED|True|True|True|True|1820|229|3|1 y uu s t|1 y uu s t
A|True|True|True|True|124956|229|4|1 ei|1 ei
MIXTURE|True|True|True|True|158|229|5|1 m i k s - 0 ch @|1 m i k s - 0 ch @
OF|True|True|True|True|172137|229|6|1 o v|1 o v
BOW|True|True|True|True|62|229|7|1 b ou|1 b ou
COLLECTORS|True|True|True|True|9|229|8|0 k @ - 1 l e k t - 0 @ z|0 k @ - 1 l e k t - 0 @ z
AND|True|True|True|True|195893|229|9|1 a n d|1 a n d
TROLLEY|True|True|True|True|12|229|10|1 t r o - 0 l iy|1 t r o - 0 l iy
POLES|True|True|True|True|79|229|11|1 p ou lw z|1 p ou lw z
SOMETIMES|True|True|True|True|1570|230|1|1 s uh m - 3 t ai m z|1 s uh m - 3 t ai m z
ARM|True|True|True|True|976|230|2|1 aa m|1 aa m
PROTECTION|True|True|True|True|255|230|3|0 p r @ - 1 t e k - 0 sh n!|0 p r @ - 1 t e k - 0 sh n!
WAS|True|True|True|True|69893|230|4|1 w o z|1 w o z
REMOVED|True|True|True|True|321|230|5|0 r i - 1 m uu v d|0 r i - 1 m uu v d
SO|True|True|True|True|23187|230|6|1 s ou|1 s ou
THAT|True|True|True|True|73150|230|7|1 dh a t|1 dh a t
A|True|True|True|True|124956|230|8|1 ei|1 ei
RIDER|True|True|True|True|74|230|9|1 r ai d - 0 @|1 r ai d - 0 @
COULD|True|True|True|True|12309|230|10|1 k u d|1 k u d
DRAW|True|True|True|True|396|230|11|1 d r oo|1 d r oo
THEIR|True|True|True|True|17242|230|12|1 dh eir|1 dh eir
BOW|False|False|True|True|62|230|13|1 b ou|1 b ow
IT|True|True|True|True|67151|231|1|1 i t|1 i t
HAS|True|True|True|True|9031|231|2|1 h a z|1 h a z
BEEN|True|True|True|True|14357|231|3|1 b ii n|1 b ii n
LONG|True|True|True|True|5992|231|4|1 l o ng|1 l o ng
THOUGHT|True|True|True|True|5486|231|5|1 th oo t|1 th oo t
THAT|True|True|True|True|73150|231|6|1 dh a t|1 dh a t
A|True|True|True|True|124956|231|7|1 ei|1 ei
BOW|True|True|True|True|62|231|8|1 b ow|1 b ow
SHOCK|True|True|True|True|249|231|9|1 sh o k|1 sh o k
WAS|True|True|True|True|69893|231|10|1 w o z|1 w o z
PRESENT|True|True|True|True|84|231|11|1 p r e - 0 z n! t|1 p r e - 0 z n! t
AROUND|True|True|True|True|1723|231|12|0 @ - 1 r ow n d|0 @ - 1 r ow n d
THE|True|True|True|True|345973|231|13|0 dh @|0 dh @
OF|True|True|True|True|172137|231|15|1 o v|1 o v
OUR|True|True|True|True|7639|231|16|1 ow @|1 ow @
SOLAR|True|True|True|True|50|231|17|1 s ou - 0 l @|1 s ou - 0 l @
SYSTEM|True|True|True|True|547|231|18|1 s i - 0 s t @ m|1 s i - 0 s t @ m
HE|True|True|True|True|75116|232|1|1 h ii|1 h ii
PREVIOUSLY|True|True|True|True|153|232|2|1 p r ii - 0 v iy @ s - 0 l iy|1 p r ii - 0 v iy @ s - 0 l iy
TOPPED|True|True|True|True|27|232|3|1 t o p t|1 t o p t
THE|True|True|True|True|345973|232|4|0 dh @|0 dh @
CHART|True|True|True|True|40|232|5|1 ch aa t|1 ch aa t
IN|True|True|True|True|96089|232|6|1 i n|1 i n
TWO|True|True|True|True|8933|232|7|1 t uu|1 t uu
THOUSAND|True|True|True|True|1997|232|8|1 th ow - 0 z n! d|1 th ow - 0 z n! d
SIX|True|True|True|True|1664|232|9|1 s i k s|1 s i k s
AS|True|True|True|True|46451|232|10|1 a z|1 a z
A|True|True|True|True|124956|232|11|1 ei|1 ei
FEATURED|True|True|True|True|30|232|12|1 f ii - 0 ch @ d|1 f ii - 0 ch @ d
ARTIST|True|True|True|True|154|232|13|1 aa t - 0 i s t|1 aa t - 0 i s t
ON|True|True|True|True|32846|232|14|1 o n|1 o n
BOW|True|True|True|True|62|232|15|1 b ow|1 b ow
LIKE|True|True|True|True|9418|232|18|1 l ai k|1 l ai k
MINE|True|True|True|True|904|232|19|1 m ai n|1 m ai n
SNATCHES|True|True|True|True|10|233|2|1 s n a ch - 0 i z|1 s n a ch - 0 i z
THE|True|True|True|True|345973|233|3|0 dh @|0 dh @
BOW|False|False|True|True|62|233|4|1 b ou|1 b ow
OF|True|True|True|True|172137|233|5|1 o v|1 o v
VISHNU|True|True|True|True|1|233|6|1 v i sh - 0 n uu|1 v i sh - 0 n uu
STRINGS|True|True|True|True|85|233|7|1 s t r i ng z|1 s t r i ng z
IT|True|True|True|True|67151|233|8|1 i t|1 i t
PLACES|True|True|True|True|722|233|9|1 p l ei s - 0 i z|1 p l ei s - 0 i z
AN|True|True|True|True|16747|233|10|1 a n|1 a n
ARROW|True|True|True|True|106|233|11|1 a - 0 r ou|1 a - 0 r ou
AND|True|True|True|True|195893|233|12|1 a n d|1 a n d
POINTS|True|True|True|True|364|233|13|1 p oi n t s|1 p oi n t s
IT|True|True|True|True|67151|233|14|1 i t|1 i t
STRAIGHT|True|True|True|True|742|233|15|1 s t r ei t|1 s t r ei t
AT|True|True|True|True|32269|233|16|1 a t|1 a t
THE|True|True|True|True|345973|233|17|0 dh @|0 dh @
HEART|True|True|True|True|3121|233|19|1 h aa t|1 h aa t
THE|True|True|True|True|345973|234|1|0 dh @|0 dh @
GAUNT|True|True|True|True|55|234|2|1 g oo n t|1 g oo n t
HONESTY|True|True|True|True|68|234|3|1 o - 0 n i s t - 0 iy|1 o - 0 n i s t - 0 iy
OF|True|True|True|True|172137|234|4|1 o v|1 o v
THOSE|True|True|True|True|5008|234|5|1 dh ou z|1 dh ou z
PROJECTING|True|True|True|True|48|234|6|0 p r @ - 1 jh e k t - 0 i ng|0 p r @ - 1 jh e k t - 0 i ng
CONCRETE|True|True|True|True|33|234|7|1 k o ng - 0 k r ii t|1 k o ng - 0 k r ii t
FRAMES|True|True|True|True|40|234|8|1 f r ei m z|1 f r ei m z
CARRYING|True|True|True|True|377|234|9|1 k a - 0 r iy - 0 i ng|1 k a - 0 r iy - 0 i ng
BOXED|True|True|True|True|10|234|10|1 b o k s t|1 b o k s t
OUT|True|True|True|True|13819|234|11|1 ow t|1 ow t
BOW|False|False|True|True|62|234|12|1 b ou|1 b ow
WINDOWS|True|True|True|True|521|234|13|1 w i n - 0 d ou z|1 w i n - 0 d ou z
PERSISTS|True|True|True|True|16|234|14|0 p @ - 1 s i s t s|0 p @ - 1 s i s t s
FIRED|True|True|True|True|188|237|2|1 f ai @ d|1 f ai @ d
TWO|True|True|True|True|8933|237|3|1 t uu|1 t uu
MORE|True|True|True|True|12169|237|4|1 m oo|1 m oo
TORPEDOES|True|True|True|True|3|237|5|0 t oo - 1 p ii - 0 d ou z|0 t oo - 1 p ii - 0 d ou z
ONE|True|True|True|True|22664|237|6|1 w uh n|1 w uh n
OF|True|True|True|True|172137|237|7|1 o v|1 o v
WHICH|True|True|True|True|25396|237|8|1 w i ch|1 w i ch
BROKE|True|True|True|True|610|237|9|1 b r ou k|1 b r ou k
OFF|True|True|True|True|4219|237|10|1 o f|1 o f
BOW|True|True|True|True|62|237|12|1 b ow|1 b ow
WHILE|True|True|True|True|4512|238|1|1 w ai lw|1 w ai lw
UNOFFICIAL|True|True|True|True|5|238|2|2 uh n - 0 @ - 1 f i - 0 sh l!|2 uh n - 0 @ - 1 f i - 0 sh l!
THIS|True|True|True|True|25557|238|3|1 dh i s|1 dh i s
IS|True|True|True|True|43616|238|4|1 i z|1 i z
BELIEVED|True|True|True|True|548|238|5|0 b i - 1 l ii v d|0 b i - 1 l ii v d
BY|True|True|True|True|25786|238|6|1 b ai|1 b ai
MANY|True|True|True|True|4811|238|7|1 m e - 0 n iy|1 m e - 0 n iy
TO|True|True|True|True|154614|238|8|0 t uu|0 t uu
BE|True|True|True|True|33786|238|9|1 b ii|1 b ii
A|True|True|True|True|124956|238|10|1 ei|1 ei
NATIONAL|True|True|True|True|340|238|11|1 n a sh - 0 n l!|1 n a sh - 0 n l!
RECORD|True|True|True|True|88|238|12|1 r e - 0 k oo d|1 r e - 0 k oo d
MORNING|True|True|True|True|2488|239|1|1 m oo - 0 n i ng|1 m oo - 0 n i ng
RUNNER|True|True|True|True|24|239|2|1 r uh n - 0 @|1 r uh n - 0 @
WERE|True|True|True|True|22145|239|3|1 w @@r|1 w @@r
SOON|True|True|True|True|3167|239|4|1 s uu n|1 s uu n
MAKING|True|True|True|True|1421|239|5|1 m ei k - 0 i ng|1 m ei k - 0 i ng
WAVES|True|True|True|True|326|239|6|1 w ei v z|1 w ei v z
WITH|True|True|True|True|46126|239|7|1 w i dh|1 w i dh
THE|True|True|True|True|345973|239|8|0 dh @|0 dh @
BAND|True|True|True|True|263|239|9|1 b a n d|1 b a n d
SIGNING|True|True|True|True|19|239|10|1 s ai n - 0 i ng|1 s ai n - 0 i ng
TO|True|True|True|True|154614|239|11|0 t uu|0 t uu
MANCHESTER|True|True|True|True|35|239|12|1 m a n - 0 ch e - 0 s t @|1 m a n - 0 ch e - 0 s t @
INDEPENDENT|True|True|True|True|201|239|13|2 i n - 0 d i - 1 p e n d - 0 @ n t|2 i n - 0 d i - 1 p e n d - 0 @ n t
RECORD|True|True|True|True|88|239|14|1 r e - 0 k oo d|1 r e - 0 k oo d
LABEL|True|True|True|True|34|239|15|1 l ei - 0 b l!|1 l ei - 0 b l!
FAITH|True|True|True|True|582|239|16|1 f ei th|1 f ei th
AND|True|True|True|True|195893|239|17|1 a n d|1 a n d
HOPE|True|True|True|True|1809|239|18|1 h ou p|1 h ou p
IN|True|True|True|True|96089|239|19|1 i n|1 i n
TWO|True|True|True|True|8933|239|20|1 t uu|1 t uu
THOUSAND|True|True|True|True|1997|239|21|1 th ow - 0 z n! d|1 th ow - 0 z n! d
ONE|True|True|True|True|22664|239|22|1 w uh n|1 w uh n
AS|True|True|True|True|46451|240|1|1 a z|1 a z
A|True|True|True|True|124956|240|2|1 ei|1 ei
RECORD|True|True|True|True|88|240|3|1 r e - 0 k oo d|1 r e - 0 k oo d
PRODUCER|True|True|True|True|22|240|4|0 p r @ - 1 d y uu s - 0 @|0 p r @ - 1 d y uu s - 0 @
HE|True|True|True|True|75116|240|5|1 h ii|1 h ii
CAPTURED|True|True|True|True|119|240|6|1 k a p - 0 ch @ d|1 k a p - 0 ch @ d
THE|True|True|True|True|345973|240|7|0 dh @|0 dh @
WORK|True|True|True|True|3268|240|8|1 w @@r k|1 w @@r k
OF|True|True|True|True|172137|240|9|1 o v|1 o v
DOZENS|True|True|True|True|22|240|10|1 d uh - 0 z n! z|1 d uh - 0 z n! z
OF|True|True|True|True|172137|240|11|1 o v|1 o v
LEGENDARY|True|True|True|True|2|240|12|1 l e - 0 jh @ n d - 0 @ - 0 r iy|1 l e - 0 jh @ n d - 0 @ - 0 r iy
JAZZ|True|True|True|True|8|240|13|1 jh a z|1 jh a z
INNOVATORS|True|True|True|True|2|240|14|1 i - 0 n @ - 2 v ei t - 0 @ z|1 i - 0 n @ - 2 v ei t - 0 @ z
IT|True|True|True|True|67151|241|1|1 i t|1 i t
IS|True|True|True|True|43616|241|2|1 i z|1 i z
CREDITED|True|True|True|True|24|241|3|1 k r e - 0 d i t - 0 i d|1 k r e - 0 d i t - 0 i d
AS|True|True|True|True|46451|241|4|1 a z|1 a z
BEING|True|True|True|True|4732|241|5|1 b ii - 0 i ng|1 b ii - 0 i ng
THE|True|True|True|True|345973|241|6|0 dh @|0 dh @
WETTEST|True|True|True|True|1|241|7|1 w e t - 0 i s t|1 w e t - 0 i s t
PLACE|True|True|True|True|4127|241|8|1 p l ei s|1 p l ei s
ON|True|True|True|True|32846|241|9|1 o n|1 o n
EARTH|True|True|True|True|1558|241|10|1 @@r th|1 @@r th
BUT|True|True|True|True|38402|241|11|1 b uh t|1 b uh t
NEARBY|True|True|True|True|25|241|12|3 n i@ - 1 b ai|3 n i@ - 1 b ai
CURRENTLY|True|True|True|True|36|241|14|1 k uh - 0 r @ n t - 0 l iy|1 k uh - 0 r @ n t - 0 l iy
HOLDS|True|True|True|True|153|241|15|1 h ou lw d z|1 h ou lw d z
THAT|True|True|True|True|73150|241|16|1 dh a t|1 dh a t
RECORD|True|True|True|True|88|241|17|1 r e - 0 k oo d|1 r e - 0 k oo d
THEY|True|True|True|True|28408|243|1|1 dh ei|1 dh ei
WERE|True|True|True|True|22145|243|2|1 w @@r|1 w @@r
ACTIVE|True|True|True|True|297|243|3|1 a k t - 0 i v|1 a k t - 0 i v
BETWEEN|True|True|True|True|2607|243|4|0 b i - 1 t w ii n|0 b i - 1 t w ii n
THE|True|True|True|True|345973|243|5|0 dh @|0 dh @
WARS|True|True|True|True|100|243|6|1 w oo z|1 w oo z
AND|True|True|True|True|195893|243|7|1 a n d|1 a n d
BUILT|True|True|True|True|485|243|8|1 b i lw t|1 b i lw t
SEVERAL|True|True|True|True|1416|243|9|1 s e v - 0 r @ lw|1 s e v - 0 r @ lw
OF|True|True|True|True|172137|243|10|1 o v|1 o v
THE|True|True|True|True|345973|243|11|0 dh @|0 dh @
FAMOUS|True|True|True|True|261|243|12|1 f ei m - 0 @ s|1 f ei m - 0 @ s
LAND|True|True|True|True|1451|243|13|1 l a n d|1 l a n d
SPEED|True|True|True|True|338|243|14|1 s p ii d|1 s p ii d
RECORD|True|True|True|True|88|243|15|1 r e - 0 k oo d|1 r e - 0 k oo d
BREAKING|True|True|True|True|241|243|16|1 b r ei k - 0 i ng|1 b r ei k - 0 i ng
CARS|True|True|True|True|125|243|17|1 k aa z|1 k aa z
OF|True|True|True|True|172137|243|18|1 o v|1 o v
THE|True|True|True|True|345973|243|19|0 dh @|0 dh @
DAY|True|True|True|True|6761|243|20|1 d ei|1 d ei
IN|True|True|True|True|96089|244|1|1 i n|1 i n
A|True|True|True|True|124956|244|2|1 ei|1 ei
FOUR|True|True|True|True|2546|244|3|1 f oo|1 f oo
SEASON|True|True|True|True|397|244|4|1 s ii - 0 z n!|1 s ii - 0 z n!
CAREER|True|True|True|True|169|244|5|0 k @ - 1 r i@|0 k @ - 1 r i@
COSTELLO|True|True|True|True|8|244|6|0 k o - 1 s t e - 0 l ou|0 k o - 1 s t e - 0 l ou
POSTED|True|True|True|True|52|244|7|1 p ou s t - 0 i d|1 p ou s t - 0 i d
AN|True|True|True|True|16747|244|8|1 a n|1 a n
ELEVEN|True|True|True|True|384|244|9|0 i - 1 l e - 0 v n!|0 i - 1 l e - 0 v n!
SIX|True|True|True|True|1664|244|10|1 s i k s|1 s i k s
RECORD|True|True|True|True|88|244|11|1 r e - 0 k oo d|1 r e - 0 k oo d
WITH|True|True|True|True|46126|244|12|1 w i dh|1 w i dh
A|True|True|True|True|124956|244|13|1 ei|1 ei
TWO|True|True|True|True|8933|244|14|1 t uu|1 t uu
POINT|True|True|True|True|1777|244|15|1 p oi n t|1 p oi n t
NINE|True|True|True|True|926|244|16|1 n ai n|1 n ai n
SEVEN|True|True|True|True|1269|244|17|1 s e - 0 v n!|1 s e - 0 v n!
ERA|True|True|True|True|54|244|18|1 i@ - 0 r @|1 i@ - 0 r @
AND|True|True|True|True|195893|244|19|1 a n d|1 a n d
FOUR|True|True|True|True|2546|244|20|1 f oo|1 f oo
SAVES|True|True|True|True|23|244|21|1 s ei v z|1 s ei v z
IN|True|True|True|True|96089|244|22|1 i n|1 i n
ONE|True|True|True|True|22664|244|23|1 w uh n|1 w uh n
HUNDRED|True|True|True|True|2620|244|24|1 h uh n - 0 d r @ d|1 h uh n - 0 d r @ d
AND|True|True|True|True|195893|244|25|1 a n d|1 a n d
NINETEEN|True|True|True|True|951|244|26|0 n ai n - 1 t ii n|0 n ai n - 1 t ii n
GAMES|True|True|True|True|136|244|27|1 g ei m z|1 g ei m z
PITCHED|True|True|True|True|68|244|28|1 p i ch t|1 p i ch t
BOTH|True|True|True|True|2702|247|1|1 b ou th|1 b ou th
WERE|True|True|True|True|22145|247|2|1 w @@r|1 w @@r
CONSIDERED|True|True|True|True|620|247|3|0 k @ n - 1 s i - 0 d @ d|0 k @ n - 1 s i - 0 d @ d
SUSPECT|True|True|True|True|63|247|4|1 s uh - 0 s p e k t|1 s uh - 0 s p e k t
BY|True|True|True|True|25786|247|5|1 b ai|1 b ai
IDEOLOGICAL|True|True|True|True|1|247|6|2 ai - 0 d iy @ - 1 l o - 0 jh i - 0 k l!|2 ai - 0 d iy @ - 1 l o - 0 jh i - 0 k l!
CONSERVATIVES|True|True|True|True|7|247|7|0 k @ n - 1 s @@r v - 0 @ - 0 t i v z|0 k @ n - 1 s @@r v - 0 @ - 0 t i v z
WITHIN|True|True|True|True|1669|247|8|3 w i dh - 1 i n|3 w i dh - 1 i n
THE|True|True|True|True|345973|247|9|0 dh @|0 dh @
REPUBLICAN|True|True|True|True|91|247|10|0 r i - 1 p uh - 0 b l i k - 0 @ n|0 r i - 1 p uh - 0 b l i k - 0 @ n
PARTY|True|True|True|True|952|247|11|1 p aa - 0 t iy|1 p aa - 0 t iy
AS|True|True|True|True|46451|248|1|1 a z|1 a z
A|True|True|True|True|124956|248|2|1 ei|1 ei
WHOLE|True|True|True|True|2744|248|3|1 h ou lw|1 h ou lw
THE|True|True|True|True|345973|248|4|0 dh @|0 dh @
SYSTEM|True|True|True|True|547|248|5|1 s i - 0 s t @ m|1 s i - 0 s t @ m
BEGAN|True|True|True|True|2851|248|6|0 b i - 1 g a n|0 b i - 1 g a n
TO|True|True|True|True|154614|248|7|0 t uu|0 t uu
BREAK|True|True|True|True|525|248|8|1 b r ei k|1 b r ei k
DOWN|True|True|True|True|7726|248|9|1 d ow n|1 d ow n
THE|True|True|True|True|345973|248|10|0 dh @|0 dh @
LOYALTY|True|True|True|True|68|248|11|1 l oi @ lw - 0 t iy|1 l oi @ lw - 0 t iy
OF|True|True|True|True|172137|248|12|1 o v|1 o v
THE|True|True|True|True|345973|248|13|0 dh @|0 dh @
BECAME|True|True|True|True|1569|248|15|0 b i - 1 k ei m|0 b i - 1 k ei m
INCREASINGLY|True|True|True|True|25|248|16|0 i n - 1 k r ii s - 0 i ng - 0 l iy|0 i n - 1 k r ii s - 0 i ng - 0 l iy
SUSPECT|True|True|True|True|63|248|17|1 s uh - 0 s p e k t|1 s uh - 0 s p e k t
SUSAN|True|True|True|True|154|249|1|1 s uu - 0 z n!|1 s uu - 0 z n!
PARKER|True|True|True|True|91|249|2|1 p aa - 0 k @|1 p aa - 0 k @
WAS|True|True|True|True|69893|249|3|1 w o z|1 w o z
LOOSELY|True|True|True|True|26|249|4|1 l uu s - 0 l iy|1 l uu s - 0 l iy
BASED|True|True|True|True|179|249|5|1 b ei s t|1 b ei s t
UPON|True|True|True|True|9018|249|6|0 @ - 1 p o n|0 @ - 1 p o n
HELEN|True|True|True|True|264|249|7|1 h e - 0 l @ n|1 h e - 0 l @ n
CHARACTER|True|True|True|True|943|249|9|1 k a - 0 r i k - 0 t @|1 k a - 0 r i k - 0 t @
IN|True|True|True|True|96089|249|10|1 i n|1 i n
PRIME|True|True|True|True|106|249|11|1 p r ai m|1 p r ai m
SUSPECT|True|True|True|True|63|249|12|1 s uh - 0 s p e k t|1 s uh - 0 s p e k t
CANDY|True|True|True|True|53|250|1|1 k a n - 0 d iy|1 k a n - 0 d iy
BEGINS|True|True|True|True|188|250|2|0 b i - 1 g i n z|0 b i - 1 g i n z
TO|True|True|True|True|154614|250|3|0 t uu|0 t uu
SUSPECT|True|True|True|True|63|250|4|0 s @ - 1 s p e k t|0 s @ - 1 s p e k t
PATRICK|True|True|True|True|16|250|5|1 p a - 0 t r i k|1 p a - 0 t r i k
IS|True|True|True|True|43616|250|6|1 i z|1 i z
THE|True|True|True|True|345973|250|7|0 dh @|0 dh @
KILLER|True|True|True|True|14|250|8|1 k i l - 0 @|1 k i l - 0 @
POLICE|True|True|True|True|372|251|1|0 p @ - 1 l ii s|0 p @ - 1 l ii s
IDENTIFIED|True|True|True|True|40|251|2|0 ai - 1 d e n - 0 t i - 0 f ai d|0 ai - 1 d e n - 0 t i - 0 f ai d
A|True|True|True|True|124956|251|3|1 ei|1 ei
SUSPECT|True|True|True|True|63|251|4|1 s uh - 0 s p e k t|1 s uh - 0 s p e k t
IN|True|True|True|True|96089|251|5|1 i n|1 i n
THE|True|True|True|True|345973|251|6|0 dh @|0 dh @
KILLING|True|True|True|True|125|251|7|1 k i l - 0 i ng|1 k i l - 0 i ng
HER|True|True|True|True|40755|251|8|1 h @@r|1 h @@r
BOYFRIEND|True|True|True|True|4|251|9|1 b oi - 3 f r e n d|1 b oi - 3 f r e n d
AT|True|True|True|True|32269|251|10|1 a t|1 a t
THE|True|True|True|True|345973|251|11|0 dh @|0 dh @
TIME|True|True|True|True|10084|251|12|1 t ai m|1 t ai m
LONG|True|True|True|True|5992|251|14|1 l o ng|1 l o ng
FROM|True|True|True|True|23311|251|15|1 f r o m|1 f r o m
THE|True|True|True|True|345973|251|16|0 dh @|0 dh @
CITY|True|True|True|True|1381|251|17|1 s i - 0 t iy|1 s i - 0 t iy
OF|True|True|True|True|172137|251|18|1 o v|1 o v
HOWEVER|True|True|True|True|2763|255|1|2 h ow - 1 e - 0 v @|2 h ow - 1 e - 0 v @
THE|True|True|True|True|345973|255|2|0 dh @|0 dh @
COMMONWEALTH|True|True|True|True|45|255|3|1 k o - 0 m @ n - 2 w e lw th|1 k o - 0 m @ n - 2 w e lw th
GOVERNMENT|True|True|True|True|932|255|4|1 g uh - 0 v @ - 0 m @ n t|1 g uh - 0 v @ - 0 m @ n t
MAINTAINED|True|True|True|True|125|255|5|0 m ei n - 1 t ei n d|0 m ei n - 1 t ei n d
THAT|True|True|True|True|73150|255|6|1 dh a t|1 dh a t
THE|True|True|True|True|345973|255|7|0 dh @|0 dh @
TREATY|True|True|True|True|86|255|8|1 t r ii - 0 t iy|1 t r ii - 0 t iy
ONLY|True|True|True|True|9204|255|9|1 ou n - 0 l iy|1 ou n - 0 l iy
APPLIES|True|True|True|True|43|255|10|0 @ - 1 p l ai z|0 @ - 1 p l ai z
AFTER|True|True|True|True|7499|255|11|1 aa f - 0 t @|1 aa f - 0 t @
A|True|True|True|True|124956|255|12|1 ei|1 ei
SUSPECT|True|True|True|True|63|255|13|1 s uh - 0 s p e k t|1 s uh - 0 s p e k t
IS|True|True|True|True|43616|255|14|1 i z|1 i z
CHARGED|True|True|True|True|148|255|15|1 ch aa jh d|1 ch aa jh d
HE|True|True|True|True|75116|256|1|1 h ii|1 h ii
WAS|True|True|True|True|69893|256|2|1 w o z|1 w o z
CONSUMED|True|True|True|True|77|256|3|0 k @ n - 1 s y uu m d|0 k @ n - 1 s y uu m d
WITH|True|True|True|True|46126|256|4|1 w i dh|1 w i dh
THE|True|True|True|True|345973|256|5|0 dh @|0 dh @
MURDERS|True|True|True|True|22|256|6|1 m @@r - 0 d @ z|1 m @@r - 0 d @ z
OF|True|True|True|True|172137|256|7|1 o v|1 o v
JACK|True|True|True|True|435|256|8|1 jh a k|1 jh a k
THE|True|True|True|True|345973|256|9|0 dh @|0 dh @
AND|True|True|True|True|195893|256|11|1 a n d|1 a n d
EVEN|True|True|True|True|5425|256|12|1 ii - 0 v n!|1 ii - 0 v n!
BECAME|True|True|True|True|1569|256|13|0 b i - 1 k ei m|0 b i - 1 k ei m
A|True|True|True|True|124956|256|14|1 ei|1 ei
SUSPECT|True|True|True|True|63|256|15|1 s uh - 0 s p e k t|1 s uh - 0 s p e k t
THE|True|True|True|True|345973|257|1|0 dh @|0 dh @
TITLE|True|True|True|True|214|257|2|1 t ai - 0 t l!|1 t ai - 0 t l!
IS|True|True|True|True|43616|257|3|1 i z|1 i z
A|True|True|True|True|124956|257|4|1 ei|1 ei
PLAY|True|True|True|True|864|257|5|1 p l ei|1 p l ei
ON|True|True|True|True|32846|257|6|1 o n|1 o n
THE|True|True|True|True|345973|257|7|0 dh @|0 dh @
DESERT|True|True|True|True|57|257|8|1 d e - 0 z @ t|1 d e - 0 z @ t
RATS|True|True|True|True|64|257|9|1 r a t s|1 r a t s
THEY|True|True|True|True|28408|258|1|1 dh ei|1 dh ei
ARE|True|True|True|True|18350|258|2|1 aa|1 aa
IN|True|True|True|True|96089|258|3|1 i n|1 i n
THE|True|True|True|True|345973|258|4|0 dh @|0 dh @
DESERT|True|True|True|True|57|258|6|1 d e - 0 z @ t|1 d e - 0 z @ t
EAST|True|True|True|True|414|258|7|1 ii s t|1 ii s t
OF|True|True|True|True|172137|258|8|1 o v|1 o v
VALLEY|True|True|True|True|441|258|10|1 v a - 0 l iy|1 v a - 0 l iy
